,0
RP11-34P13.18,-0.008468574055408795
AP006222.1,0.06476006663777904
RP4-669L17.4,0.02453693719545281
RP11-206L10.17,-0.08928478534223669
RP5-857K21.9,-0.07071210933451795
RP5-857K21.8,-0.303787740129315
RP5-857K21.6,0.1420377577407601
RP5-857K21.7,-0.02849976032720586
RP5-857K21.10,-0.13637061152298635
RP5-857K21.11,0.023858058597773374
RP11-206L10.2,0.17713816407468852
RP11-206L10.9,-0.03771537450833229
RP11-206L10.8,-0.02212506577347323
RP11-206L10.11,-0.10140336914036263
NCRNA00115,0.09045125058479214
NOC2L,0.08591392168873124
KLHL17,0.11765780736220388
ISG15,0.07559601390681792
AGRN,0.15142884123769285
C1ORF159,-0.03167687971508881
RP11-465B22.5,0.10734082191329103
SDF4,-0.13110676891539796
B3GALT6,-0.21777022398248214
C1QTNF12,-0.0012560408710724225
RP5-902P8.12,0.04387757821677383
UBE2J2,-0.09998406642509483
RP5-902P8.10,-0.04746429183479755
SCNN1D,0.003184937455828263
ACAP3,0.20150470065609305
PUSL1,-0.06302685741305147
INTS11,0.17026254887873904
RP5-890O3.9,0.013970179782438419
CPTP,-0.0823967670032335
TAS1R3,-4.701449484167952e-05
DVL1,0.07911027618710875
AURKAIP1,0.07108834767485916
CCNL2,0.13473728613594016
RP4-758J18.2,-0.017563836642008113
MRPL20,0.03707763190787006
RP4-758J18.13,0.19726137131534105
ATAD3C,0.19865317148033446
ATAD3B,0.2845164656571546
RP5-832C2.8,0.140909530912187
ATAD3A,0.013300028780957263
TMEM240,-0.04790863051966117
SSU72,-0.02875370311502401
RP5-832C2.5,0.03588073569161604
C1ORF233,-0.13761375829779487
RP11-345P4.9,-0.197396248380036
MIB2,0.208887662360715
CDK11B,0.08458565649560423
RP11-345P4.10,-0.048848339350852504
SLC35E2B,-0.06241515094262784
CDK11A,0.08633185151383294
RP1-283E3.8,-0.0054275190580402866
RP1-283E3.4,0.019758109416542297
SLC35E2,0.1806864923773901
NADK,0.1253015799226418
GNB1,0.007607417182494913
RP1-140A9.1,0.2416554564006434
TMEM52,0.10072495390737202
PRKCZ,0.10610651068409149
RP11-181G12.2,-0.13609331467439315
FAAP20,-0.12883445920407866
SKI,0.025994132944383352
MORN1,-0.04949960316656421
RP4-740C4.5,-0.027675238175644823
RP4-740C4.7,-0.02256537901935838
