Gene,Ramos_19O2_NoCyclo_1,Ramos_1O2_NoCyclo_3,Ramos_1O2_NoCyclo_2,Ramos_19O2_NoCyclo_3,Ramos_1O2_NoCyclo_1,Ramos_1O2_PlusCyclo_1,Ramos_1O2_PlusCyclo_3,Ramos_1O2_PlusCyclo_2,Ramos_19O2_NoCyclo_2
ARHGAP15,5.674789147410054,5.519761604895398,5.554563963351885,5.758390990553818,5.499000032456996,5.6503831184514395,5.654421666202067,5.658734025101317,5.740787335686672
AC079584.3,0.07381826514487805,0.06479389096339129,0.12365637892596801,0.06651754206888319,0.0,0.07326054505705015,0.0,0.06813106173977744,0.13000084680118784
GTDC1,5.355841127014824,5.340011444544116,5.349770570656017,5.319341423797411,5.369193477547627,5.201125810859031,5.214707115653781,5.37081597222735,5.219407662716999
ZEB2,0.2110068246467861,0.29828001417669503,0.18172451437769732,0.19100368589214858,0.4010405805354261,0.209484929347119,0.2673289027871056,0.06813106173977744,0.19085694131537012
ACVR2A,1.6075997111842433,1.4079933759958827,1.8097405707259335,1.0925193494178902,1.2469552201455267,1.5496175878275056,1.2161462680551598,1.4546378690174073,1.6852302054020276
ORC4,5.181064181172054,5.184690391456178,5.377987432473111,5.256620276398293,5.273401677060649,5.168063316346133,5.040487215373757,5.0385999350190485,5.321593028440933
MBD5,3.208247950396199,3.2615216391447346,3.0674904379082086,3.1428798570571708,3.1346480295293073,3.148260031021924,3.0843141389714517,3.189681494432908,2.926114079698546
RP11-567F11.1,0.395053347898388,0.1862552381736493,0.18172451437769732,0.19100368589214858,0.12639142691120803,0.0,0.0716176320150323,0.06813106173977744,0.06646422075930239
EPC2,5.187313698917688,5.370767842247844,5.335452450316475,5.3497082253139885,5.425602229175292,5.305529425371158,5.355864176346124,5.221747174844146,5.280183513318669
KIF5C,0.8796877533603851,0.9401367149794903,0.7017247883698527,0.8870149670305206,0.4977605005985138,0.4485229047523864,0.49278101412152303,0.5690798976154601,0.7312357381659667
MMADHC,7.276410935685826,7.3786307898580885,7.285412936650034,7.255026421616239,7.311516116729287,7.26183728175203,7.273338011673859,7.290188394596843,7.258300093438487
AC144449.1,0.1440426203392791,0.2433546888038468,0.12365637892596801,0.19100368589214858,0.24259639693927426,0.07326054505705015,0.0716176320150323,0.1331892163867052,0.13000084680118784
RBM43,1.4776520382646758,1.5951036026147312,2.0312166893207846,1.3545276843622116,1.7766682640136522,1.6488162459540303,1.7403403989695208,1.4798696168996464,1.6852302054020276
NMI,4.162253360100064,4.440747052118844,4.326387837320764,4.312835758962508,4.318527913562917,4.431372067184927,4.5130911336618045,4.213646560169172,4.26294485888737
RIF1,7.863806266339275,7.943977857319767,8.044496362456337,7.9330103977028745,7.957556124021498,7.809397719269936,7.780681369878872,7.7852390024920615,7.984077879141929
ARL5A,5.7969742303372085,5.932714071958317,6.5132185652478825,5.987023200446775,6.287976349689724,5.909872785256452,5.648578709146858,5.7677508294570625,6.209137925247218
CACNB4,0.07381826514487805,0.06479389096339129,0.12365637892596801,0.06651754206888319,0.18566359313568445,0.0,0.0,0.0,0.0
STAM2,5.103878900941787,5.276458819181406,5.337050387994616,5.039912677957529,5.214141053359443,5.182621477262675,5.162360416107643,5.251354133710453,5.174911424331711
PRPF40A,8.34788094831847,8.42819161945646,8.512857261110636,8.373436902326825,8.417337193720462,8.3765843800399,8.28406054649805,8.298703633825664,8.395267905676398
ARL6IP6,5.361378969427161,5.354662027345659,5.528227782481272,5.293538170296854,5.402366021405918,5.2493408672231086,5.276630831540789,5.251354133710453,5.360192042442823
AC079150.2,0.07381826514487805,0.06479389096339129,0.12365637892596801,0.0,0.0,0.07326054505705015,0.0716176320150323,0.0,0.0
RF00275,0.07381826514487805,0.0,0.0,0.06651754206888319,0.0,0.07326054505705015,0.0716176320150323,0.1331892163867052,0.06646422075930239
AC092662.3,0.0,0.12680242505365238,0.12365637892596801,0.0,0.0,0.14297998896334413,0.13984756122247813,0.1954397363164819,0.0
NR4A2,0.07381826514487805,0.0,0.18172451437769732,0.06651754206888319,0.06457938137046833,0.0,0.13984756122247813,0.0,0.0
GPD2,6.041948763323592,6.248168117864805,6.369152098099573,6.147353109507078,6.2658309712399225,6.177234522138697,6.021794902796297,6.127421477494724,6.209137925247218
ERMN,0.6087956591814982,0.4991897429107344,0.44145197361211735,0.24943745032563858,0.35013509675146937,0.3339489948515846,0.5935387490500557,0.7036767952294938,0.6027598586104965
AC019201.1,0.5058792594118426,0.7561971229713003,0.661477640676257,0.7317065526717803,0.8304662425662086,0.7005295515247674,0.6877166086432192,0.5690798976154601,0.7716384840981134
CYTIP,6.354871536490337,6.243802316742822,6.322323941816219,6.4401400517651135,6.317260571298802,6.238237050843178,6.288281561867487,6.28244722084433,6.2597256319065995
ACVR1,0.7949189476500944,0.6755102326116444,0.5335264007286191,0.7317065526717803,0.5884016045018996,0.9149930716725362,0.8993333372297874,0.786902130565011,0.6468686779659605
CCDC148,0.0,0.12680242505365238,0.0,0.13010289304856804,0.0,0.0,0.0716176320150323,0.1954397363164819,0.06646422075930239
PKP4,6.970641985299166,6.829414804026819,6.691806575865896,6.994947541283928,6.786183542008256,6.895301906879023,6.9424411644155315,6.898828872078377,6.936617466529185
AC005042.2,0.1440426203392791,0.12680242505365238,0.0,0.13010289304856804,0.06457938137046833,0.0,0.0716176320150323,0.0,0.0
AC010093.1,0.2110068246467861,0.7164176852366368,0.12365637892596801,0.0,0.543792781170498,0.0,0.0,0.1331892163867052,0.19085694131537012
WDSUB1,3.132541884661885,3.116236477261363,3.3210629242153606,3.11957157767835,2.992507349262167,3.2145275135890294,3.2400794231812395,3.2858083932419415,3.012939716159602
BAZ2B,4.3779537674243585,4.476909007572998,4.3893497493329106,4.690404244941062,4.558851622785687,4.577023011820923,4.5821555356719,4.4265109148018915,4.458151737536096
AC009506.1,0.1440426203392791,0.1862552381736493,0.12365637892596801,0.06651754206888319,0.0,0.07326054505705015,0.0716176320150323,0.25511496058116945,0.06646422075930239
AC009961.3,0.7048567142671346,0.9742690581085143,0.9558128259111822,0.8870149670305206,0.9377963036017234,0.9925824982215501,0.6413960233857543,0.9402016959485079,0.46171438408189097
MARCH7,6.668810467408604,6.77961616529046,6.791910460357018,6.653973638995151,6.755947950588095,6.546321651743834,6.488814367685903,6.564818394189848,6.672273171462761
CD302,1.1763007745284624,1.24978819807859,1.8461061357767192,0.9233634225211891,1.5697535015787185,1.695969734408823,1.7181952643182294,1.6226406122829573,1.1543411192303643
LY75,4.052422289991202,4.165928053201848,4.434831095986171,4.183935715488155,4.436080458143753,4.201527986972265,4.072803957775382,4.1600198807043,4.2770472111643185
RBMS1,5.178974978103592,5.274747984215257,5.437294104145825,5.279585376551986,5.4724694993536875,5.229446712715138,5.1947979066943715,5.144957204781739,5.381560574828082
AC009313.2,0.0,0.06479389096339129,0.0,0.0,0.0,0.07326054505705015,0.13984756122247813,0.1331892163867052,0.06646422075930239
AC009313.1,0.0,0.06479389096339129,0.12365637892596801,0.06651754206888319,0.18566359313568445,0.209484929347119,0.32707995933853756,0.1954397363164819,0.3053703971572139
TANK,6.3502372555312405,6.4722074203147635,6.383914448975865,6.414033551852102,6.400925798279144,6.616933163417184,6.592885856305281,6.596884798834082,6.306022736478766
AC009299.2,0.0,0.06479389096339129,0.12365637892596801,0.19100368589214858,0.18566359313568445,0.14297998896334413,0.20499585866287334,0.0,0.06646422075930239
AC009299.3,2.175493878306341,2.5072672530348723,2.759639875046759,2.6078805225794075,2.479747870687757,2.3982203211818174,2.3710949987280907,2.179546967776978,2.4662691074564504
PSMD14,7.325401174023828,7.339066691333753,7.386483087947076,7.30753852192599,7.353314391278629,7.339525413204772,7.399594550318222,7.414393383281291,7.334870583348309
SLC4A10,1.2094309711514943,1.1032542778276944,1.4568615575057247,1.1549931985866781,1.328112591190298,1.136263985772565,1.1515109590829877,1.599805176449853,1.0918907972816192
AC009487.6,1.2094309711514943,0.9742690581085143,1.0208859958338772,1.1240944151898353,0.9028993582944174,0.8329924552949929,1.0128453295577913,1.2644605083902005,0.9582439007729582
IFIH1,5.136542716170902,5.1289644344914755,5.171380884200641,5.256620276398293,5.122317309138114,5.313110635309986,5.267128736990062,5.301747816161394,5.197331083307889
GCA,5.37604345958132,5.301880829077418,5.4447241956884875,5.261952453966242,5.303816465555745,5.28061169027302,5.377220726824396,5.176165355498284,5.366800749472126
RP11-452N17.1,1.1423918549802483,1.1929478794249482,1.3083769930173321,1.0925193494178902,1.218855503311419,1.0662112016032734,1.2780095480904485,1.174598451331305,1.481088375246994
COBLL1,4.07056688983332,4.165928053201848,3.9539914266139404,4.29213640906767,4.077726592126006,4.121753655636403,4.1409791091450785,4.079777996560851,4.141020036684052
SCN3A,0.6087956591814982,0.9401367149794903,0.7789996864269356,0.6472965427335164,0.5884016045018996,0.392373034580609,0.5440393171451262,0.6601916257633436,0.6468686779659605
TTC21B,5.281845231599412,5.3819358778800215,5.296561174979791,5.263725475987097,5.328681313493804,5.288324625157158,5.430971610206978,5.369128963046794,5.24474382898797
STK39,6.4102427441663385,6.481136998784619,6.538439333482654,6.466552496339488,6.526597125392965,6.521177019966815,6.554342806887562,6.554464145781792,6.442884482303436
SPC25,5.166375824192926,5.2081855223980345,5.327436105333353,5.094728842087887,5.310489106070328,5.221411597073358,5.1333667285119,5.162594780835663,5.189896508133539
FASTKD1,5.957933798496472,5.862691924331411,6.015113377530986,5.893927589996754,5.8612963000593625,5.864157674142901,5.7932963739443695,5.715600139382361,5.880115556691944
PPIG,7.026318292476662,7.063433942281488,6.998373127838832,7.078411738124001,6.94416777095937,6.949815232512974,6.967885674289873,6.852490975357468,6.936062094698334
PHOSPHO2,1.4501964788049324,1.926783448592115,2.2774436195506924,1.8077058051186627,1.8333677403197335,1.600069352403743,1.2474094726220604,1.6890551696644382,2.135730663861398
KLHL23,4.996463513932297,4.888393462127033,5.075085042967837,5.076687220872738,4.942842811281729,4.715042564183186,4.697008103691626,4.840997397151585,5.063384475372472
SSB,8.853355962859895,8.837360354757495,8.84143801724009,8.829943627422436,8.777550881874884,8.762891885321494,8.76191978505879,8.757187538307484,8.81825280292827
METTL5,6.282771489180345,6.243802316742822,6.257142587825809,6.1721096896113545,6.196378774583303,6.181382593610309,6.25309557923618,6.238772151201121,6.1643188241229
UBR3,5.676271041430966,5.665283308866458,5.812932651245843,5.626810197104062,5.733061356811543,5.6902270028711905,5.658788406622265,5.65319944927297,5.734413365508088
AC007405.5,0.8796877533603851,1.0720729078217297,0.7017247883698527,0.8870149670305206,0.7542033640882236,0.9543093256712349,0.6413960233857543,1.1433560173069806,0.46171438408189097
GORASP2,7.376433503534178,7.493042512814504,7.413997686698564,7.411559560133051,7.395113291256615,7.556658536590268,7.65589850512696,7.6813295337651475,7.394299922956763
TLK1,7.764898644254379,7.756581444424355,7.808031135477409,7.822774261141271,7.787127657865003,7.786434045891188,7.7220749312222114,7.778899815170421,7.876753656388701
METTL8,6.494976522098573,6.478166609479705,6.544676231766234,6.576203678547985,6.444044090566334,6.466137375793367,6.432971305479679,6.434568685446779,6.52568496640487
DCAF17,6.231278265175232,6.177594368858613,6.3311706742214495,6.301161304672464,6.256358465150831,6.05934914520726,6.109480512523402,6.134390170352489,6.3239636399295325
AC007969.3,0.07381826514487805,0.2433546888038468,0.23754557374182672,0.19100368589214858,0.06457938137046833,0.2730587652356595,0.32707995933853756,0.312419530484175,0.19085694131537012
AC007969.5,1.3645482984269623,1.3310582883919753,1.1133028484325613,1.1240944151898353,1.218855503311419,1.5496175878275056,1.5528615677308526,1.2932123028211253,1.1543411192303643
CYBRD1,2.1586295552626003,1.961229420557297,2.077835372162313,2.007158167127964,2.087591770059697,2.0626735708840256,1.626050402592241,1.8525247868543202,2.0397396855521883
DYNC1I2,6.1440074703895275,6.101460892124428,6.096613196030196,6.1908682663308,6.079162531746574,6.073925379276894,6.17089662973339,6.181289631731559,6.124901368935207
SLC25A12,6.365933448814749,6.230625079979275,6.226433960354793,6.352049527360024,6.260671861377287,6.1668118624430805,6.14519134696365,6.207959708702299,6.3781217727148825
HAT1,7.399943585178194,7.492306588391759,7.388025521415948,7.377575983168208,7.379728999841943,7.300965946578606,7.283270877257068,7.29730255467898,7.344528589444141
METAP1D,2.6797282743845394,2.9287895463651954,2.640462741183437,2.815532791343726,2.8623243576891606,3.0336280329064618,2.665371468925064,2.6925211920257963,2.6723750070401433
DLX2,0.0,0.06479389096339129,0.18172451437769732,0.0,0.2973675087657724,0.07326054505705015,0.0716176320150323,0.1331892163867052,0.13000084680118784
AC104801.1,0.1440426203392791,0.0,0.06315263964659786,0.06651754206888319,0.12639142691120803,0.07326054505705015,0.0,0.0,0.19085694131537012
ITGA6,0.2110068246467861,0.4022293925522135,0.23754557374182672,0.24943745032563858,0.18566359313568445,0.2730587652356595,0.13984756122247813,0.25511496058116945,0.359389635955106
AC078883.3,0.1440426203392791,0.4022293925522135,0.577449830309817,0.19100368589214858,0.4010405805354261,0.3339489948515846,0.49278101412152303,0.5212712804032275,0.0
AC093818.1,1.6802972109194658,2.640770674438783,2.4048061748376757,2.073353927354843,2.4558702642380528,2.534171803795023,2.4538342516722995,2.5686368762509604,1.4315150191817712
PDK1,5.108277042084969,5.915250058878648,6.015113377530986,5.224206600618001,6.077207452955436,5.960231735640327,5.9332473958432494,5.987088950440161,5.089589986659011
MAP3K20,4.029415844886397,3.976849007693938,4.144892096389068,3.961663630206413,3.8810771703024054,4.143178289911536,3.9781370725984684,4.08800602288492,4.06177690628738
AC092573.2,0.07381826514487805,0.1862552381736493,0.0,0.06651754206888319,0.18566359313568445,0.14297998896334413,0.0716176320150323,0.06813106173977744,0.19085694131537012
CDCA7,7.628789005978557,7.5966491630951865,7.745933424850937,7.690289062813187,7.6009967586418385,7.515767866559068,7.536004650649724,7.469360924519114,7.7242749178355234
AC073465.3,0.07381826514487805,0.1862552381736493,0.18172451437769732,0.13010289304856804,0.0,0.07326054505705015,0.13984756122247813,0.0,0.13000084680118784
SP3,7.610690331235913,7.705427411204492,7.887876826138193,7.681694075406982,7.781134951829952,7.6490393412077795,7.660260784495242,7.710600412505417,7.737402904871335
RP11-394I13.2,0.45153022946032084,0.29828001417669503,0.06315263964659786,0.359650756740677,0.12639142691120803,0.209484929347119,0.0,0.1331892163867052,0.13000084680118784
OLA1,7.267590226785562,7.339066691333753,7.413997686698564,7.2911155628195345,7.336658398413278,7.267701512682683,7.312203690617606,7.391723155597265,7.399143610339699
CIR1,4.303195326697127,4.419226264517749,4.481814395767117,4.353364250312427,4.164995322591146,4.304002478671525,4.52908043269226,4.346466483300717,4.287534241506904
SCRN3,2.5172431281996337,2.5188767069892957,2.640462741183437,2.527514121122579,2.514839261500255,2.5211388737267066,2.3992052976424247,2.483875711147254,2.683005761260394
GPR155,0.9981757993948429,0.8693495326360476,0.9221414031750208,0.7721289938604934,0.6736830210248064,0.7460486744018767,0.8183721920104581,0.976110041204321,0.7716384840981134
AC010894.3,0.2110068246467861,0.06479389096339129,0.18172451437769732,0.3055963027117238,0.24259639693927426,0.209484929347119,0.384454451876727,0.25511496058116945,0.2492495546978205
WIPF1,8.238281810517046,8.16464804414856,8.204050958332656,8.227083528139952,8.214384521884059,8.185624432057342,8.159656647610378,8.140327344411983,8.23338147764002
AC018890.1,0.6576255606322123,0.12680242505365238,0.2912870084679812,0.3055963027117238,0.4977605005985138,0.5546633946676267,0.2673289027871056,0.5690798976154601,0.6468686779659605
CHN1,0.395053347898388,0.2433546888038468,0.18172451437769732,0.4117528455962155,0.18566359313568445,0.2730587652356595,0.384454451876727,0.312419530484175,0.41145900698274424
ATF2,6.039647902135471,5.982824915555435,6.10788909318229,6.026197838342561,6.043559224236161,5.945673601901512,5.902890327406128,5.966038321191591,6.151936818044086
ATP5G3,8.355994400384478,8.328226708174055,8.398901288051563,8.336848878872921,8.393180814752782,8.271063439335945,8.2574341189095,8.21946578373244,8.390816519913788
AC096649.1,0.0,0.1862552381736493,0.12365637892596801,0.06651754206888319,0.0,0.14297998896334413,0.20499585866287334,0.0,0.2492495546978205
KIAA1715,5.500046402672784,5.768577654131008,6.16837877413492,5.605995585954788,5.986368533144211,5.707588217644096,5.610011536081761,5.64066847328604,5.82478846702246
AC016739.2,0.9202746924067369,0.7949090896379554,1.0208859958338772,0.6901187981889614,0.8671373321531797,0.8329924552949929,0.9381715219335982,1.0111462982151418,0.41145900698274424
MTX2,5.849147366038731,5.780683210777622,5.774531380450192,5.802968295097223,5.726839313252402,5.858987630774473,5.8247274964879425,5.948070085565171,5.839117499416662
HNRNPA3,9.801503248781298,9.83483941643577,9.945902282614323,9.839991602622739,9.89618629344737,9.72101192756745,9.65790446116481,9.716165229755306,9.873303523899054
NFE2L2,6.986258007589286,7.020692038352106,6.955845139833847,6.9690997505681365,6.907227108242421,7.00175721449346,7.045528541474071,7.024716375980348,6.9738898394305675
AC079305.9,0.0,0.0,0.0,0.3055963027117238,0.12639142691120803,0.14297998896334413,0.0716176320150323,0.1331892163867052,0.0
AC079305.10,0.07381826514487805,0.12680242505365238,0.12365637892596801,0.06651754206888319,0.24259639693927426,0.209484929347119,0.13984756122247813,0.1331892163867052,0.13000084680118784
AC074286.1,0.1440426203392791,0.2433546888038468,0.23754557374182672,0.19100368589214858,0.2973675087657724,0.2730587652356595,0.2673289027871056,0.1331892163867052,0.06646422075930239
RP11-337N6.3,0.3362751839872973,0.29828001417669503,0.3931130774067179,0.06651754206888319,0.0,0.14297998896334413,0.20499585866287334,0.312419530484175,0.2492495546978205
AGPS,7.436693130674296,7.455400995135691,7.704134018847303,7.4560482711584,7.564478241190593,7.308571111887393,7.224586314550034,7.343138411349456,7.5799429115239425
TTC30B,1.9781661871241478,1.926783448592115,2.0469242260847476,1.901795908156192,1.923179555612581,1.849834484436369,1.886511260234194,1.9093466375149355,1.5980451786666057
TTC30A,1.4501964788049324,1.926783448592115,1.503144154509756,1.4068118004947112,1.6769172338487128,1.4973373647123465,1.886511260234194,1.6451202263243034,1.5523938162389403
RBM45,4.542994055640349,4.461951525261641,4.386266066359494,4.4989612227219125,4.338253175756804,4.570711956926329,4.618478430306192,4.393697055276136,4.375363738944102
AC009948.5,1.8155471812257575,1.5951036026147312,2.0153362504103756,1.4818482355404812,2.0402050436322177,1.8705344001679862,1.9062343791458956,1.9817870069445434,1.7872874073176381
PRKRA,6.294397999917103,6.295339685211021,6.325547215646176,6.296838471449406,6.184622599110433,6.224232105127449,6.243436677671206,6.34985962837144,6.252606515650449
DFNB59,1.7037378344536138,1.6168740862427136,1.5257403135474754,1.3809065803550329,0.8671373321531797,1.3576944208016557,1.7181952643182294,1.2932123028211253,1.0918907972816192
AC009948.7,0.3362751839872973,0.12680242505365238,0.18172451437769732,0.13010289304856804,0.06457938137046833,0.2730587652356595,0.2673289027871056,0.1954397363164819,0.359389635955106
FKBP7,2.958344330966496,3.0775081700617024,3.105488646181376,3.261204203879373,3.057415544159227,3.0427765954245345,3.004217273934898,3.2124398943187242,3.2812867866929674
PLEKHA3,4.047850257817857,3.9894208753001714,4.300413001415311,4.004707577848721,4.186918779877024,4.0734686636863815,4.0640510026960985,3.9138079065252676,4.121613562603342
AC009948.3,3.568908012335462,3.768953194516947,3.456598971956221,3.970375773098279,3.5041473960816587,3.6925403888022283,3.799829593110385,3.650476511572365,3.7441294613167697
TTN,4.435090864381724,3.863043751197064,3.669426940404981,4.6930383775907165,3.521505520843118,3.995514978183463,4.09874863394357,4.13244001782604,4.090009783468555
RP11-65L3.4,0.6576255606322123,0.7561971229713003,0.661477640676257,0.6472965427335164,0.7145048743501786,0.7901754223532812,0.7325961279952776,0.5690798976154601,0.689668830659286
RP11-65L3.2,1.5825297203114461,1.4079933759958827,1.4801884450333478,1.1852440627395247,1.3015641894286585,1.297819102875915,1.3373288226411841,1.235124041151229,1.6639229032367286
RP11-65L3.3,0.07381826514487805,0.2433546888038468,0.06315263964659786,0.06651754206888319,0.12639142691120803,0.0,0.0,0.1331892163867052,0.06646422075930239
RP11-171I2.5,0.45153022946032084,0.4991897429107344,0.34309822278227997,0.9233634225211891,0.6736830210248064,0.4485229047523864,0.49278101412152303,0.5690798976154601,0.5572598134681133
RP11-171I2.2,1.2418174103192792,1.3310582883919753,1.3342101097814136,1.2723673854870192,1.2469552201455267,1.328067360781206,1.1515109590829877,1.0787651035696806,1.4315150191817712
RP11-171I2.4,0.6087956591814982,0.4022293925522135,0.6200754097326973,0.359650756740677,0.543792781170498,0.209484929347119,0.384454451876727,0.42062141293222843,0.6027598586104965
RP11-171I2.1,0.07381826514487805,0.06479389096339129,0.06315263964659786,0.13010289304856804,0.06457938137046833,0.0,0.0,0.0,0.0
CCDC141,3.867612651891119,3.9935872699781676,3.9869359692111863,4.157476875295388,4.175998694940932,4.121753655636403,3.9403740294924265,3.9948088883318373,4.028819377031259
SESTD1,5.252343173660244,5.243600869084385,5.1927190170315205,5.177944191447522,5.290377879337673,4.997405723792781,4.919542643436652,5.090712590597674,5.119247223565647
ZNF385B,7.6268743718464584,7.464059593965653,7.369016119690828,7.731871979518242,7.433826523241914,7.534940463738982,7.558380689260633,7.549750880141741,7.5595357395929526
CWC22,5.965225995319061,5.89979368238446,5.86148438110843,5.91212941794839,5.878238236659415,5.9111221998353365,5.93204529871389,5.808155220949151,5.975085279633593
UBE2E3,5.348424114393938,5.421130470705296,5.420811944518343,5.544606756575578,5.394536702463199,5.36144061358339,5.442836662708185,5.362361129879926,5.459373275714034
ITGA4,6.2322860518219,6.211972377937794,6.201212109868075,6.302024319156095,6.219607576049677,6.2530930012836485,6.263646210155715,6.271651781837373,6.304302385351585
RP11-366L5.1,0.2750001996387016,0.12680242505365238,0.06315263964659786,0.06651754206888319,0.12639142691120803,0.07326054505705015,0.0716176320150323,0.06813106173977744,0.19085694131537012
SSFA2,5.595554528575137,5.559650274858365,5.609807762624509,5.716282013698341,5.6126962457217235,5.688770760124257,5.655878715415979,5.723543937803895,5.666399094407952
PDE1A,0.1440426203392791,0.12680242505365238,0.23754557374182672,0.06651754206888319,0.2973675087657724,0.14297998896334413,0.32707995933853756,0.4718239006349345,0.0
DNAJC10,8.32089656716136,8.366077961928102,8.475802681135482,8.32988410875752,8.419846449550905,8.5746687896743,8.489029849768679,8.57801585114154,8.444519490850261
NCKAP1,0.3362751839872973,0.3511907238329346,0.44145197361211735,0.46203869968963146,0.4010405805354261,0.392373034580609,0.6413960233857543,0.42062141293222843,0.6468686779659605
DUSP19,2.3490504335988156,2.266830524982027,2.3925641257207664,2.297610394094836,2.356200101964855,1.7189808531505302,1.7621507419233462,2.148412676000167,2.4033747974871815
NUP35,5.132230033632924,5.233067249769071,5.23447119876029,5.141765092342595,5.126104689822421,5.016105950691646,5.122868988171538,5.04917414663767,5.215751613037104
RP11-438L19.1,0.45153022946032084,0.4022293925522135,0.6200754097326973,0.46203869968963146,0.4010405805354261,0.392373034580609,0.49278101412152303,0.312419530484175,0.8109405050144248
AC074182.1,1.8369055989541916,1.99487209835911,2.0153362504103756,1.9728853271530846,1.90565891339175,1.9110639761676027,2.019225358240354,1.9640150552310887,2.0397396855521883
RP11-363K21.1,0.0,0.2433546888038468,0.3931130774067179,0.24943745032563858,0.24259639693927426,0.14297998896334413,0.0716176320150323,0.06813106173977744,0.2492495546978205
ZNF804A,5.459311084646342,5.2045956984277435,5.2833608955231846,5.573484931756523,5.271693018159439,5.343043262026442,5.267128736990062,5.231064785077217,5.434423597846276
AC097500.2,0.2110068246467861,0.4022293925522135,0.18172451437769732,0.06651754206888319,0.12639142691120803,0.209484929347119,0.0716176320150323,0.3675346243959416,0.06646422075930239
RP11-410E4.1,0.0,0.12680242505365238,0.06315263964659786,0.06651754206888319,0.12639142691120803,0.14297998896334413,0.0,0.0,0.0
ZC3H15,7.619190324145076,7.654367753694078,7.650202266569368,7.655259887589775,7.567266837482981,7.595645250014323,7.632777594839839,7.613837843826017,7.64085144605919
ITGAV,2.7031780689739833,3.029618688216116,3.281776447792546,2.979867616258314,3.1421486600834867,3.0698792669691133,2.8599704535937223,2.921559813127649,3.046257830880638
CALCRL,0.6576255606322123,0.7561971229713003,1.1133028484325613,0.849726996500483,0.8304662425662086,0.9149930716725362,1.0128453295577913,0.976110041204321,0.689668830659286
COL5A2,1.1763007745284624,0.7561971229713003,0.7789996864269356,0.8114496511907195,0.7542033640882236,0.6535273127433574,0.9381715219335982,0.7458895114207535,0.689668830659286
WDR75,7.250282909275443,7.17907238225449,7.114729849556546,7.1893798894658305,7.109685386518237,7.162518341699657,7.228018795910281,7.175664702067596,7.198428829107145
ASNSD1,6.4253028076707,6.484841405697589,6.562543944310514,6.394745820176598,6.504216368067142,6.392011379945859,6.367784044615411,6.391174346903744,6.509351360164029
ANKAR,0.7048567142671346,0.9742690581085143,1.0831502626788583,1.1549931985866781,1.0695096621917655,0.8329924552949929,0.7325961279952776,0.8655871414460307,1.184580951925611
OSGEPL1,2.8678624119784017,2.8665448102091444,2.921760990164025,2.815532791343726,2.7973034969712742,2.7727888826177374,2.5447234751962147,2.71394575165833,2.7753138279641885
RP11-455J20.2,0.3362751839872973,0.45152397587449183,0.34309822278227997,0.5576392223817612,0.543792781170498,0.392373034580609,0.4396342236775345,0.6601916257633436,0.2492495546978205
RP11-455J20.3,0.07381826514487805,0.06479389096339129,0.0,0.0,0.12639142691120803,0.0,0.0716176320150323,0.06813106173977744,0.19085694131537012
ORMDL1,5.238366327392241,5.32851279068414,5.4132573494147875,5.31592753824821,5.261398348657343,5.3448935903443475,5.442836662708185,5.487371941478913,5.348553455862957
PMS1,5.93459562902771,5.959585288637871,6.0141148677370095,5.931220498642862,5.910439028691008,5.6770675964745925,5.60700168316501,5.628027701250094,5.986930927179905
C2orf88,4.846580589248986,4.800758551681501,4.900207918434994,4.928085343372666,4.83126916110503,4.93735450022849,4.902458979227084,4.865136243460987,4.753716394943112
AC019178.1,0.8379258587953627,0.7164176852366368,0.6200754097326973,0.5106306900565688,0.9028993582944174,0.8745752840413409,0.7761215478011443,0.786902130565011,0.7716384840981134
HIBCH,3.476669793864956,3.5934082923058672,3.48570436501397,3.508541781878868,3.515742653514192,3.6087772692308793,3.462861959151552,3.4796339934934783,3.4833371557797554
INPP1,0.2110068246467861,0.06479389096339129,0.18172451437769732,0.24943745032563858,0.24259639693927426,0.07326054505705015,0.0716176320150323,0.1331892163867052,0.19085694131537012
MFSD6,5.658387052537338,5.693730326696494,5.7423336367529725,5.686189145098508,5.723093165742033,5.6770675964745925,5.732451143295359,5.809399804269833,5.739514792527162
RP11-647K16.1,0.2750001996387016,0.2433546888038468,0.18172451437769732,0.4117528455962155,0.24259639693927426,0.3339489948515846,0.384454451876727,0.1954397363164819,0.3053703971572139
NEMP2,4.27217244601359,4.506366634277014,4.476024480525684,4.383030521706001,4.395860649891894,4.2056068919175384,4.294792070626106,4.508490085997148,4.328736282749715
AC093388.3,0.2110068246467861,0.12680242505365238,0.18172451437769732,0.19100368589214858,0.18566359313568445,0.2730587652356595,0.2673289027871056,0.1331892163867052,0.13000084680118784
RP11-284E5.1,0.5058792594118426,0.9742690581085143,0.7017247883698527,0.46203869968963146,0.35013509675146937,0.6535273127433574,0.49278101412152303,0.5212712804032275,0.5572598134681133
NAB1,5.2303183389704,5.191960501048364,5.371764539080603,5.331226804732279,5.3547398053038515,5.182621477262675,4.999759081571071,5.164541267203776,5.316481374237747
AC005540.3,0.3362751839872973,0.6334089197639214,0.3931130774067179,0.3055963027117238,0.12639142691120803,0.3339489948515846,0.2673289027871056,0.3675346243959416,0.13000084680118784
GLS,7.287119073716019,7.199054818358092,7.430931591871964,7.279770106931731,7.29310477019849,7.093209160204326,7.0659484245385205,7.020423722274944,7.501411203047176
