,Ramos_1O2_NoCyclo_3,Ramos_1O2_PlusCyclo_1,Ramos_1O2_NoCyclo_1,Ramos_19O2_NoCyclo_3,Ramos_19O2_NoCyclo_2,Ramos_1O2_PlusCyclo_2,Ramos_1O2_NoCyclo_2,Ramos_1O2_PlusCyclo_3,Ramos_19O2_NoCyclo_1
RP11-134P9.3,1.2212389342744383,1.3045083106621267,1.2507878074606698,0.9528453890191633,0.9228578600380559,1.2140180973858847,1.2163872866232965,1.000977571724882,1.3156321708872756
RP11-134P9.1,1.564642489628961,1.2515098743122028,1.2507878074606698,1.6012692545800036,1.4384481852677116,1.4930139986494972,1.2851631465941802,1.3602739731621198,1.8184337779317337
BTG2,7.152316717168123,7.340128771920819,7.11495573046758,7.246493146350056,7.242840240253811,7.249460487414719,6.987946124184609,7.289754719550557,7.216630781955747
RP11-435P24.2,0.16025225701963589,0.4863620248129874,0.39546105239485324,0.49243801717543284,0.31536612855840335,0.4981960980527847,0.381334931380905,0.5645335072363069,0.7064158255864842
ATP2B4,2.5402215045632004,2.5607111432102667,2.72196190936253,2.5760884602071497,2.635131649509429,2.4582942003990236,2.5367806489028033,2.2194396129985163,2.629784608965124
RP11-90O23.1,0.6306400608256458,0.8846846122777039,0.5588010921130533,0.9222013296341247,0.8915326532623143,0.8010787406825931,0.7490877557738035,0.7251373795779927,0.9947553065330567
LAX1,5.447782582815396,5.177550980294271,5.371764141805293,5.563650711466374,5.505473857574353,5.150631233845372,5.328397693295606,5.152529807666197,5.616409528279953
ZC3H11A,0.055418967352059936,0.0,0.10948193896169282,0.2671284063507101,0.21770835006933678,0.16830046320078368,0.053553906430085556,0.12045068971405616,0.06367503324497491
ZBED6,0.25798117149965494,0.2901018131049881,0.5196668937523028,0.16613192306515054,0.26736340329560837,0.36593040774534347,0.2950293205790504,0.4311389901918814,0.29351562685511984
RP11-397P13.6,0.16025225701963589,0.06287507852973383,0.0,0.05752932940098153,0.0575836813361312,0.05830906600001833,0.0,0.0,0.06367503324497491
SNRPE,7.16300036021488,7.111538986236603,7.231935443886934,7.1306480778220385,7.241676168506246,7.038444844130811,7.235753130448743,6.995062142707323,7.133297120407831
RP11-450D21.1,0.9847868860898366,0.9526702080253582,0.7055144898514552,0.9828520579833744,0.6877939462972438,0.9000552078357654,0.9029004202826386,0.4769880095426312,0.9617106290087265
SOX13,0.5936797042084947,0.06287507852973383,0.3515635097238112,0.2671284063507101,0.31536612855840335,0.31900260766867833,0.381334931380905,0.2841421748056205,0.29351562685511984
PLEKHA6,1.3597648914339144,1.3045083106621267,1.6636274325949534,1.1770521112150523,1.459962974111407,1.188137411707475,1.2851631465941802,1.0320252595488224,1.1494972856111887
RP11-203F10.6,7.19997425014002,7.250965624992404,7.200574329413812,7.187721540331338,7.140380332158218,7.312208796779839,7.287309567735019,7.334805938953427,7.2192545317733385
RP11-739N20.3,0.16025225701963589,0.0,0.10948193896169282,0.11285230261187187,0.1662831499640397,0.36593040774534347,0.20323032285672868,0.12045068971405616,0.06367503324497491
PPP1R15B,6.907949488401498,7.031765560157517,7.046910633266216,6.99551238891358,7.081305442662689,7.011949544067475,7.021509135986351,6.990623788986531,6.959027569003945
PIK3C2B,0.10878761531817253,0.23656150044684476,0.16125713670036787,0.11285230261187187,0.26736340329560837,0.22030339311914043,0.2950293205790504,0.3348236318506573,0.1246580894829957
MDM4,5.805876840423085,5.797338677611425,5.906238612694559,5.963223879748058,5.693170692542446,5.576829709059143,5.598781740723968,5.65327934700125,5.983495983470505
RP11-430C7.2,0.30447018830473277,0.43974280613605515,0.3062882462525186,0.21751377204915406,0.0,0.36593040774534347,0.15504319618996604,0.23161526605142804,0.29351562685511984
TMEM81,1.9185463351886065,1.9781922053482752,1.9697889945330402,1.8816699899644949,1.7666175345654898,2.047745136378713,1.7900174336916532,1.5862657825422444,1.992125792577739
RBBP5,6.010773540464197,5.989629949866722,6.01400921783664,6.000370957574329,6.05484290328205,6.040817283154508,5.963865945926197,5.94086296023624,6.017056565522445
RP11-536L3.4,0.34950780345397126,0.3417260696040327,0.10948193896169282,0.2671284063507101,0.11295691510867306,0.22030339311914043,0.053553906430085556,0.2841421748056205,0.1246580894829957
DSTYK,4.163296003628463,4.26446384074525,4.140402479461124,4.307071160774578,4.257082209616763,4.283743848267065,4.207273111460609,4.239840245785813,4.288818843386914
RP11-383G10.3,1.120899411552671,1.2782524457470554,0.9895092933076847,1.2027780497012983,1.278129405668659,1.0797059348721412,0.9878856700966805,1.0624188341726664,1.0895771236815266
TMCC2,1.7937430957051956,1.805101536499444,1.7165002440057768,2.0037712941625774,1.6214226490958288,1.847360449682044,1.7088931210185438,1.8701750557587657,1.8727716080603989
NUAK2,3.3728741537385716,3.353447476187291,3.57046600706723,3.4005756518836012,3.274056268729685,3.272228367936635,3.19672613622234,3.3423858561855786,3.4909933433542157
RP11-576D8.1,4.46391868627034,4.195987431763883,4.275744439818509,4.147332157264616,4.161832216003048,4.313974570180289,4.24516867467127,4.2759530980105955,4.394743839059828
LEMD1,0.0,0.0,0.0,0.0,0.0575836813361312,0.05830906600001833,0.105190800928855,0.06148203427945259,0.06367503324497491
BLACAT1,0.0,0.12312400897722989,0.055779253697685015,0.11285230261187187,0.1662831499640397,0.0,0.053553906430085556,0.1771034143594268,0.1831675824530855
CDK18,2.047142952808471,2.582333208479783,2.068000347503962,2.1953533598421644,1.9297020470882522,2.414321465550976,2.088268965887217,2.2194396129985163,1.9251369204062627
MFSD4A,0.9847868860898366,0.8846846122777039,1.2507878074606698,1.1770521112150523,0.9228578600380559,1.022272597067928,0.9029004202826386,1.0320252595488224,1.0270600186522352
RNU6-418P,0.055418967352059936,0.18095740044491276,0.10948193896169282,0.21751377204915406,0.0,0.11435273196386748,0.105190800928855,0.1771034143594268,0.06367503324497491
ELK4,6.137360170365634,6.1991859472022295,6.2939047354320055,6.217832818477335,6.35888808702514,6.112228600014226,6.2846673395047965,6.0866185690130585,6.198201000308245
RP11-6B6.3,0.5167909859296527,0.2901018131049881,0.2112384283698281,0.3150933571239692,0.31536612855840335,0.270496875531057,0.053553906430085556,0.3348236318506573,0.3456779118883983
SLC45A3,2.7224659902303956,2.941443825965551,2.7810736355460324,2.8032803255482293,2.672471235199795,2.5925995498952985,2.754542162836075,2.800039826512444,2.862417206945493
NUCKS1,9.585926352146362,9.601401560907108,9.720163827414984,9.52651371344606,9.621788872079938,9.603334721763739,9.785835119865045,9.522271573405835,9.463488727660922
RAB29,5.011242857748634,5.018119844639334,4.9486311809477925,5.139725935243907,5.129374926605284,5.0319741368966255,4.950201970398816,5.015550463554225,5.044104836205965
SLC41A1,5.119216815447595,5.229863075110695,5.1685569388328245,5.139725935243907,5.07114945712451,5.224108614025815,5.042490223607648,5.2937259617456505,5.102117373317656
PM20D1,0.20994408204026072,0.0,0.055779253697685015,0.05752932940098153,0.0,0.05830906600001833,0.0,0.0,0.06367503324497491
CH17-84K15.2,1.196800684683178,1.380525142343008,1.343348057144295,1.4802698510456442,1.3944314589332556,1.188137411707475,0.9878856700966805,1.1779680879332068,1.2892378547283165
C1ORF186,0.39318190636124595,0.4863620248129874,0.7736308545852912,0.5335656269531304,0.6877939462972438,0.6193475454579274,0.5398484832115474,0.5214247100845177,0.5814681577389572
RP11-38J22.2,0.5167909859296527,0.5315218275181754,0.4380622518046383,0.49243801717543284,0.5339954106945223,0.5397206546852803,0.381334931380905,0.5214247100845177,0.2393963774474462
RP11-38J22.1,0.055418967352059936,0.18095740044491276,0.10948193896169282,0.0,0.0,0.05830906600001833,0.0,0.06148203427945259,0.0
FAM72A,7.1918822666246855,7.34092179942072,7.209055426355355,7.423077385953512,7.469572613123024,7.204580469516621,7.229949613879164,7.310479050349475,7.381090821272884
SRGAP2,6.234350134121194,6.159279709108292,6.21188455616925,6.221770133560132,6.173541545571189,6.160442865977092,6.082939927955434,6.188311085935333,6.197314094410013
RP11-421E17.4,1.2212389342744383,1.1098139485186087,0.9310542434585598,1.581794365129542,1.278129405668659,1.3602497755724985,1.3720435181029906,1.310494207798158,1.367014869083006
IKBKE,5.69027638451757,5.741977201707702,5.84324437666471,5.778831064094204,5.7748404967820814,5.669764135582198,5.662645660347299,5.851223706843073,5.809857098129896
C1ORF147,0.4355726372945575,0.6992267940541034,0.5588010921130533,0.5735532160027479,0.6877939462972438,0.5397206546852803,0.33882740684428064,0.4311389901918814,0.6243310662324799
RASSF5,3.715877977357758,3.9227125480934215,3.7375331235416667,3.5928171225165313,3.608612828852156,3.924874759995776,3.728261788718302,4.2331760362648625,3.382813015969994
RP11-534L20.4,3.008800746012445,3.208030693850527,3.09907857726516,2.8850038280520787,3.199274678598329,3.290587751833474,3.1605728482918534,3.3423858561855786,3.031187118592671
EIF2D,6.337855740624128,6.2691816672226635,6.305455785451637,6.343851140046404,6.317500623984767,6.299137342443662,6.274836053613224,6.296150759109277,6.318909350666938
RP11-343H5.6,0.25798117149965494,0.3417260696040327,0.10948193896169282,0.16613192306515054,0.4068303672225705,0.31900260766867833,0.105190800928855,0.06148203427945259,0.2393963774474462
DYRK3,3.8115284778096825,3.956221362100823,3.658669939058303,3.705079912728392,3.768034205304247,3.944331727273113,3.7075296122446737,4.032861897066324,3.764450198326805
MAPKAPK2,6.194791246891492,6.130215004318782,6.13951314225182,6.12669766080348,6.08717488439987,6.152936395175391,6.060225501065751,6.1744636179969845,6.1375389028171226
RP11-343H5.4,5.721663245279999,5.793867736110762,5.641566074178333,5.666608902924541,5.57367178926104,5.8631037200721146,5.652919168494354,5.669413311195538,5.691394374951396
FCMR,0.5557475093950799,0.5753108215303286,0.4380622518046383,0.5735532160027479,0.36182295980729773,0.4981960980527847,0.8125938188034223,0.38378492212347937,0.4446641800036402
RP11-564A8.4,1.8574938392954397,2.6246288011788046,2.3725511102236863,2.4312642633417205,2.0480739657133853,2.4031156257935145,2.429461970357748,2.554875323823809,2.414667937977543
C1ORF116,0.0,0.0,0.0,0.05752932940098153,0.0,0.05830906600001833,0.053553906430085556,0.2841421748056205,0.06367503324497491
PFKFB2,5.533223491265859,5.441340157326713,5.492896790098271,5.631521633601826,5.617409470934425,5.472141968967409,5.4343967762601535,5.412037246490728,5.615081887584514
YOD1,5.582395948990152,5.541324486512716,5.92695155150854,5.6267781878867975,5.967410837364239,5.482826218302428,6.150550054391864,5.41056129649088,5.644011424163784
RP11-164O23.5,0.055418967352059936,0.12312400897722989,0.0,0.05752932940098153,0.0575836813361312,0.11435273196386748,0.105190800928855,0.06148203427945259,0.0
CD55,3.6272149506839853,3.43295524311655,3.413863953162182,3.7796247241009704,3.524324274622969,3.6158619048115215,3.56267460523729,3.7543720116974404,3.618375504811878
CR2,4.197570663980905,4.071555555462926,4.077791067394974,4.307071160774578,4.427840899201884,4.122288874302916,4.0807865932486225,4.2331760362648625,4.251708780277894
CD46P,1.4861472481971927,1.0489946627401525,1.0456878055418306,1.3481853802333283,0.9228578600380559,1.188137411707475,1.093931659741939,0.8696399649113088,1.2070276796150832
CD46,6.181619648807598,6.17892736152666,6.237737714169649,6.38375869554419,6.311595666911615,6.152936395175391,6.153618897615391,6.192611303190337,6.308269118465223
AL035209.2,0.9265302899782488,0.8133361362019165,0.7399746463110088,0.9528453890191633,0.6129431707774113,0.766517856083933,0.6130190387963586,0.8348484396806873,0.8577771109440373
RP11-459K23.1,0.6306400608256458,1.1098139485186087,0.8386756081722792,0.8588885294375107,1.0417700977563777,0.4981960980527847,1.093931659741939,1.0320252595488224,1.4166302951795804
RP11-385M4.2,1.9913989218057735,2.3245451221223608,1.8644003437693761,2.1953533598421644,2.130885534456319,2.2236612584739315,2.101042794559758,2.107295310120075,2.204758227889849
RP11-385M4.3,0.6306400608256458,0.5315218275181754,0.6340219715394722,0.8908922126526561,0.492840032048879,0.7311086753897672,0.7162546951931681,0.7626424217080111,0.8213993698215707
RP11-385M4.4,0.10878761531817253,0.06287507852973383,0.0,0.05752932940098153,0.11295691510867306,0.11435273196386748,0.105190800928855,0.0,0.1831675824530855
TRAF3IP3,4.085562488462636,3.9726883572279648,4.057440871433302,3.8586208766956522,3.7809133035603897,3.8401628807771315,3.9314472660711828,4.081903383441217,3.9736699576630694
C1ORF74,3.3998880906723756,3.0694481662370103,3.273886431032158,3.361136962878395,3.4073814498802264,3.290587751833474,3.3490611130544012,3.3423858561855786,3.370276529145012
DIEXF,5.319252049485303,5.371649420446304,5.338417355042638,5.364356772405013,5.433891479244181,5.3490761584295194,5.27303262545512,5.388238911322797,5.3149577544452
RP4-667H12.3,4.970377408204452,4.827583673579626,4.931960311539142,4.999986647563446,4.9104909414510205,4.970672082757254,4.892590360417315,4.982156385194276,5.020230497152153
HHAT,2.606657538090835,2.705672480887159,2.49866064512241,2.387067659108178,2.2954992271689756,2.511439880247778,2.4694166963416544,2.6278232536446873,2.087115021469851
RP11-434N15.2,2.047142952808471,1.4989441275236297,1.9697889945330402,1.4157386953479631,1.945040675405835,2.0332812655706474,2.1874263350646554,1.9373135692136298,1.992125792577739
RP11-434N15.1,0.47675327240904886,0.8133361362019165,0.6340219715394722,0.6124622841538307,0.5339954106945223,0.5397206546852803,0.5018227992735235,0.6063914671564009,0.7457707562816223
RP11-543B16.1,7.5913274484574025,7.623025584403114,7.568515770594935,7.495767893822398,7.5062264498107565,7.670717420564576,7.616314766521289,7.698761439305351,7.609598253126537
RP11-543B16.2,1.8259705712520549,1.8414209441221128,1.9255616444478862,1.8494587642568754,1.960217938664783,1.8307289269594087,2.088268965887217,2.077842173294408,2.218811362082003
RCOR3,5.111066303249999,5.156083213774742,5.138195656844424,5.078512190762143,5.1853413620775255,5.137167595869937,5.119844128052869,5.2481789103736345,5.022235184928494
TRAF5,5.985137301806595,5.970284429653127,6.053076857475374,5.995779544500232,5.984213065095137,5.945551933050209,5.948928736437167,5.961169089343212,5.996810166854566
LINC00467,3.271208301104296,3.122066216063041,3.2441841143937964,3.2483137152900925,3.044110716325998,3.332538997781652,3.129737242556239,3.2983727014228816,3.138579587165257
RP11-318L16.4,1.8259705712520549,1.9617882695735518,1.8328190646139138,1.9591854849586414,2.18356505397729,2.0762449882141314,2.101042794559758,2.077842173294408,2.0717114774775505
RP11-318L16.5,1.6208324299554846,1.5871436862874633,1.4512753694473113,1.748271226889858,1.3257810767660645,1.239442676365507,1.6579345340138116,1.5862657825422444,1.703203926137365
SLC30A1,4.003400912450829,4.373896892495922,4.528284608686464,4.012006653380987,4.476153779971862,4.041482988134475,4.5383625577985685,4.17872425242601,4.03054657438654
NEK2,6.075873630730992,6.063557251729163,6.062467949179057,6.023111363333736,6.152223254063275,6.093179936086022,6.1124171653729045,6.034868750692138,6.127331073990388
RP11-354K1.3,0.16025225701963589,0.23656150044684476,0.2112384283698281,0.21751377204915406,0.26736340329560837,0.11435273196386748,0.15504319618996604,0.1771034143594268,0.2393963774474462
LPGAT1,5.937074327291902,5.9764216121999825,5.977469071421682,5.98470016563555,5.984213065095137,5.95900601229921,6.037147719785401,5.7980294952222735,5.905274001879101
RP11-565J7.1,0.25798117149965494,0.0,0.10948193896169282,0.11285230261187187,0.0575836813361312,0.11435273196386748,0.20323032285672868,0.1771034143594268,0.0
INTS7,6.706306385993066,6.495443526611816,6.639646554385639,6.63058551692801,6.618272507172299,6.526568003942699,6.609190622877426,6.520714604629205,6.608985077562514
DTL,7.043889552274521,6.827387238269199,7.043034580605274,6.880172419457943,6.951095807994597,6.913705693808104,7.03446903049396,6.741056384151891,6.85545573621216
RP11-565J7.3,7.098915460822528,7.122649340212768,7.11495573046758,7.040344365193847,7.028734500040933,7.160340716712559,7.118931159200545,7.145046547963299,7.094762322680421
PPP2R5A,6.618185213158463,6.612374766245203,6.618386698732152,6.725708184047328,6.676865799369553,6.646643003159939,6.645067471966336,6.628119872518863,6.603639679776618
RP11-384C4.3,3.0227712722689457,3.2287446404008637,3.0030315091695994,2.751927620690167,2.821192580965066,3.1231276949096176,3.178762737432982,3.0403972441606806,3.2036221618743967
SNORA16B,0.055418967352059936,0.06287507852973383,0.0,0.05752932940098153,0.0575836813361312,0.11435273196386748,0.053553906430085556,0.12045068971405616,0.1246580894829957
RP11-384C4.2,0.0,0.18095740044491276,0.055779253697685015,0.0,0.1662831499640397,0.0,0.15504319618996604,0.12045068971405616,0.1831675824530855
TMEM206,4.28999946900311,4.434593525813707,4.2157943031846346,4.208928534142789,4.247835263261679,4.322921626668171,4.100003926806672,4.400140835542389,4.265314050958466
NENF,1.5836166761199464,1.5871436862874633,1.343348057144295,1.6012692545800036,1.562972203047487,1.4930139986494972,1.1927135904133144,1.8176878212238181,1.4645959859637996
RP11-61J19.5,0.20994408204026072,0.0,0.10948193896169282,0.11285230261187187,0.0575836813361312,0.11435273196386748,0.053553906430085556,0.06148203427945259,0.0
ATF3,0.25798117149965494,1.1964900077466765,0.3515635097238112,0.5735532160027479,0.5339954106945223,1.0512750479961894,0.33882740684428064,1.1213499825722422,0.537292682949964
BATF3,0.6306400608256458,0.3915666852609949,0.4380622518046383,0.5735532160027479,0.492840032048879,0.766517856083933,0.33882740684428064,0.6063914671564009,0.29351562685511984
NSL1,5.441295842093235,5.291873637069701,5.454503451502631,5.348598551248812,5.454134344070087,5.249357530115177,5.687208359758159,5.180511281057871,5.344098839568464
TATDN3,4.56285078664728,4.689955451904353,4.542996916839227,4.57917898057713,4.60485810672526,4.617691559866785,4.622722431786418,4.592053601413354,4.607305079666106
RP11-348H3.2,0.9265302899782488,0.9190778424581633,0.9009138588162366,1.1241817104836132,1.3257810767660645,0.766517856083933,0.9601098101831986,0.9368028135941399,0.9278912907984905
SPATA45,0.16025225701963589,0.06287507852973383,0.10948193896169282,0.21751377204915406,0.1662831499640397,0.11435273196386748,0.20323032285672868,0.23161526605142804,0.06367503324497491
FLVCR1-AS1,1.3816125024086499,1.2242622107918324,1.365589112472577,1.2773128667367064,1.4384481852677116,1.0797059348721412,1.2396787760587242,1.149936762360003,0.9947553065330567
FLVCR1,4.802373969150989,4.767505927581434,4.684626848718739,4.808017651290661,4.762509968787457,4.54563444038971,4.757920467293845,4.576342630451947,4.700387636302938
VASH2,1.445237711519109,1.0489946627401525,1.4090682949702902,1.581794365129542,1.6214226490958288,1.134940133406624,1.4737666425412224,1.0320252595488224,1.2623516373252779
ANGEL2,5.0509825759376366,5.119578090171244,5.202931973103142,5.032628983779498,5.10226717691444,5.000719707877326,5.084904269674513,4.992058666403747,5.038173188199312
RPS6KC1,3.654390635503508,3.7230578147476656,3.754487871246867,3.745024079280399,3.851799702688255,3.6822598978337333,3.6949457757392965,3.6481615370645284,3.613064850863942
SMYD2,4.952242282267913,4.858925988268398,4.859367869571123,4.72167802364226,4.69607144411739,4.888683768340383,4.8402210499807845,4.844646673474461,4.639004601100669
RP11-365D23.4,2.3538562267133063,2.337318177336826,2.234352896594132,1.974201043354336,2.209200603446256,2.2108651510781887,2.1874263350646554,2.3234918918513277,2.450839438480117
CENPF,8.399284607618593,8.52830389866144,8.290257314325363,8.587485713658056,8.498197088448586,8.413366886003285,8.2436154358866,8.489439583357802,8.530616406076147
RP11-365D23.1,1.6749156848424342,1.6702603908121687,1.6087429456611582,1.5011543596759118,1.4384481852677116,1.7267003294263454,1.1192684366362953,1.4083932382846016,1.6830713319038477
RP11-199H2.1,0.055418967352059936,0.18095740044491276,0.055779253697685015,0.05752932940098153,0.11295691510867306,0.16830046320078368,0.24985984733676003,0.1771034143594268,0.1831675824530855
KCTD3,5.268855182067096,5.182868377024424,5.275204704797429,5.166120022992512,5.198200304737537,5.232046472093934,5.230068324953622,5.261339742948175,5.046076645003665
GPATCH2,3.6134327028956887,3.7567279451745734,3.649635210363122,3.563331307367659,3.768034205304247,3.625536485515372,3.8841942614774965,3.6481615370645284,3.569860827375715
UBBP2,0.25798117149965494,0.4863620248129874,0.39546105239485324,0.40648900577756886,0.31536612855840335,0.5800833877705799,0.381334931380905,0.4769880095426312,0.2393963774474462
RRP15,6.0212498142342366,5.982532797902399,6.077704540330769,6.119962302452488,6.240339126351874,6.020795274699979,6.220264742489275,6.053902333807843,6.121732574190817
LYPLAL1,3.631779929185223,3.606545691663209,3.775404889303107,3.6500402032624435,3.759383819061876,3.489115172056267,3.677994744553855,3.633053002586556,3.85721200432743
RP11-135J2.2,0.25798117149965494,0.2901018131049881,0.055779253697685015,0.16613192306515054,0.4068303672225705,0.22030339311914043,0.15504319618996604,0.2841421748056205,0.3456779118883983
RP11-135J2.3,0.0,0.0,0.10948193896169282,0.16613192306515054,0.0,0.05830906600001833,0.15504319618996604,0.06148203427945259,0.1246580894829957
RP11-392O17.2,0.16025225701963589,0.23656150044684476,0.16125713670036787,0.05752932940098153,0.0575836813361312,0.05830906600001833,0.0,0.12045068971405616,0.1831675824530855
ZC3H11B,4.8676891064975045,4.99008404368806,4.849538435451557,4.964710304779776,5.110793191571764,4.7910472414801415,4.725290092283358,4.831470660251228,5.028232588644583
EPRS,9.149771945708986,9.268958411319055,9.102997650167827,9.14536349142642,9.136348837877387,9.313356214374709,9.101622819550329,9.29367262543509,9.139603476679408
BPNT1,7.3253919100874425,7.142343896901581,7.316427205048257,7.329844425441147,7.4051794530439965,7.125821265257912,7.359187701060591,7.114096527962877,7.419624978183092
IARS2,7.724175095592734,7.702923670321808,7.654861410387543,7.697829480303826,7.756844235752199,7.694754468740723,7.654727138374878,7.709604362807767,7.696587283063502
RP11-544K18.2,5.783485920980457,5.820267304026661,5.676457139803193,5.717689884466957,5.569966416396006,5.88843711066739,5.7514104148478875,5.918191067344328,5.780548765980876
RAB3GAP2,6.0229884875299815,6.01965696578982,6.024531132426221,6.004033596120096,6.171097758817277,6.031750802086055,6.045432226703552,5.97321697817352,5.947027113964462
RP11-568G11.3,6.551688057444562,6.5410146133404625,6.432701345685908,6.505032065388724,6.402597558680478,6.550888206849108,6.473945531345794,6.520030366368004,6.45573358993211
AURKAPS1,0.055418967352059936,0.06287507852973383,0.055779253697685015,0.05752932940098153,0.11295691510867306,0.05830906600001833,0.0,0.06148203427945259,0.0
RP11-302I18.2,0.39318190636124595,0.2901018131049881,0.3515635097238112,0.21751377204915406,0.492840032048879,0.4981960980527847,0.4226257781193857,0.2841421748056205,0.5814681577389572
RP11-302I18.1,1.445237711519109,1.4989441275236297,1.343348057144295,1.3013259695430974,1.4166076847637745,1.2889859006398015,1.4737666425412224,1.310494207798158,1.4645959859637996
RP11-410C4.3,0.0,0.06287507852973383,0.055779253697685015,0.0,0.0575836813361312,0.0,0.053553906430085556,0.0,0.06367503324497491
RP11-322F10.3,0.7696829622694948,0.6590925473752305,0.7736308545852912,0.9222013296341247,0.6129431707774113,0.5397206546852803,0.4226257781193857,0.4769880095426312,1.0586571807266303
DUSP10,1.6208324299554846,1.565594137144383,1.5709578709821588,1.3935705343345468,1.7316656375190247,1.555078904557198,1.5315266567500798,1.3355987843387809,1.6209308992803835
RP11-358H9.2,0.7696829622694948,0.7762935315239856,0.7399746463110088,1.2027780497012983,0.6508539357451063,0.5397206546852803,0.5398484832115474,0.9692469953763668,0.8577771109440373
RP11-378J18.9,1.9626978254359841,1.64992581402948,1.6455636106505263,2.032747610485849,1.945040675405835,1.7445677291349906,1.3929700345889853,1.852890618630266,1.7810371925559412
RP11-378J18.10,0.055418967352059936,0.06287507852973383,0.055779253697685015,0.05752932940098153,0.11295691510867306,0.05830906600001833,0.0,0.1771034143594268,0.1246580894829957
HHIPL2,0.0,0.06287507852973383,0.10948193896169282,0.0,0.0575836813361312,0.05830906600001833,0.105190800928855,0.0,0.06367503324497491
TAF1A,3.654390635503508,3.5959550765425567,3.626797711019062,3.8217402529474658,3.651319276657013,3.6061220090128074,3.748700250325162,3.692560383634898,3.6957750310308977
RP11-378J18.3,0.6666771355793589,0.7382747011896587,0.7736308545852912,0.7926692002499218,0.7589520659140128,0.694808505691471,0.9601098101831986,0.5214247100845177,0.7840805794488512
MIA3,5.544161930105458,5.706726962801877,5.594084434563999,5.571077214001211,5.536182710211232,5.611320669783974,5.500969354350257,5.7155652672881985,5.5498741067348565
RP11-378J18.8,0.20994408204026072,0.18095740044491276,0.47944148177697044,0.40648900577756886,0.31536612855840335,0.31900260766867833,0.2950293205790504,0.38378492212347937,0.3456779118883983
AIDA,5.773192204266943,5.732338709575948,5.818264054762189,5.790542344822574,5.849079411607771,5.720299694530062,5.8235136493394295,5.748651476845267,5.697679756845678
BROX,5.199823286170755,5.132460218636706,5.351012898828968,5.085443398771061,5.164198000698632,5.132086161085824,5.557671403178028,4.999931844631027,5.0361905402340765
FAM177B,0.4355726372945575,0.18095740044491276,0.16125713670036787,0.45010347177261245,0.31536612855840335,0.16830046320078368,0.15504319618996604,0.2841421748056205,0.1246580894829957
RP11-452F19.3,1.8259705712520549,1.729599000446758,1.9697889945330402,1.9286772299513764,1.898526709522847,1.813903436240403,1.8817040144289248,1.887254863123131,1.723059435266193
DISP1,0.8658219186914834,0.5753108215303286,0.5196668937523028,0.7583837257201073,0.4068303672225705,0.8348310252237191,0.7811901936389894,0.7251373795779927,0.5814681577389572
SUSD4,1.8418183025285824,1.8414209441221128,1.8799354622350526,1.974201043354336,1.6958458990130887,1.813903436240403,1.8517846105146445,2.06288700610479,1.8727716080603989
RP11-105I12.1,0.5167909859296527,0.6178097817329635,0.5969017203062417,0.6872671227372361,0.6129431707774113,0.6575713477382881,0.2950293205790504,0.3348236318506573,0.6243310662324799
CAPN2,0.16025225701963589,0.18095740044491276,0.0,0.16613192306515054,0.0575836813361312,0.05830906600001833,0.15504319618996604,0.0,0.1246580894829957
TP53BP2,5.775256831698824,5.832724430185848,5.795917779240449,5.824080744982885,5.780195490925442,5.7248072553966765,5.735113692038364,5.811513051577399,5.860036474209537
RP11-332L18.3,0.6666771355793589,0.5315218275181754,0.39546105239485324,0.5335656269531304,0.6129431707774113,0.36593040774534347,0.5398484832115474,0.686631254539182,0.4446641800036402
RP11-332L18.4,1.888343018375146,2.0263137401975837,2.0543728927275278,2.047020406763221,1.7492474300700729,1.9277581945883344,1.866821871715417,2.2981738875987596,1.9590201345939835
RP11-504P24.1,0.9265302899782488,0.6992267940541034,0.9009138588162366,1.2280532721814856,0.7932568358443868,0.766517856083933,0.6130190387963586,0.9368028135941399,1.0270600186522352
RP11-504P24.2,2.958810199918049,3.0306530778057295,2.7560360110689377,3.191626636659544,2.9933720063766223,2.532161828984903,2.3135138898779832,3.092873154211328,3.123718631094076
RP11-504P24.3,2.4908213972172613,2.4708288653337656,2.3834916451696526,2.4846715181082084,2.6160930838194916,2.0902865312735037,2.280204641735434,2.2724036265600756,2.4626978413842564
RP11-504P24.9,0.5167909859296527,0.5315218275181754,0.2112384283698281,0.49243801717543284,0.6508539357451063,0.22030339311914043,0.2950293205790504,0.2841421748056205,0.7457707562816223
RP11-504P24.5,0.8344820823558733,0.43974280613605515,0.5969017203062417,0.49243801717543284,0.4504760633449851,0.5800833877705799,0.381334931380905,0.6063914671564009,0.7064158255864842
FBXO28,5.519740671032173,5.506405884553585,5.721344250480171,5.4806468793024905,5.665658450797676,5.486812500145929,5.859667536469358,5.47552805009094,5.4551110579977955
RP11-365O16.1,2.0055381532364467,1.7678441343239806,2.1342711605156754,2.032747610485849,2.1442368443538804,2.1849273303880428,2.101042794559758,2.150377382149816,2.204758227889849
DEGS1,5.825934990738404,5.807701677756018,5.795917779240449,5.794777531439781,5.761906827401424,5.819515880715643,5.775515447544833,5.742798602731842,5.7506326673175705
NVL,5.370681271477119,5.402364221463022,5.334194284410103,5.460794437627951,5.367136879305947,5.49870568220817,5.288471038923114,5.423790800611127,5.383620237069462
CNIH4,4.321423529516064,4.644428746821636,4.635135099995836,4.28616567182968,4.386306265844329,4.4724711232706635,4.374424841034836,4.592053601413354,4.493420782036194
