,0
DYNLL1,-0.054016949381086476
SF3B4,-0.018443414557189897
IQSEC1,-0.049716605608903564
PHF5A,-0.23509121720164927
ANKRD54,0.8254110779660997
HTATIP2,-0.013128392471829287
PDK1,-0.20610694571449706
CNTRL,-0.1586401326862168
FRMD8,0.9971131766511117
KDM4B,-0.08583043282897407
KHNYN,-0.26312862907413326
FOXP4,0.06941507226913401
LAMTOR1,-0.40061100814129524
NMT2,0.0004410173665547745
CHMP6,-0.4660580440107118
LNP,0.16532859600927363
FLAD1,0.5126517094630927
CDSN,-0.8092615501375375
NDUFV3,-0.256593093797461
GSTK1,0.13506487510289134
NFKBIE,-0.1018870587890337
MRPS21,-0.048841748133710894
LRRC8D,-0.4032855399768467
RGP1,-0.020458785346574082
PNPLA8,-0.033685025118208145
RAP1A,0.013237366358657354
