"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1966","CCNT2",0.132049156258418,8.54413819866539,0.555463745920237,0.593081830083822,0.722497956790821,-7.18127767912792
"1967","ANKS1A",-0.436253724579847,7.25938228077124,-0.554793476076089,0.593520078368573,0.722664254037994,-7.18167768674979
"1968","NIPBL",0.111789948883246,10.4105850018216,0.553165856496861,0.594585011099005,0.723593039421807,-7.18264715948511
"1969","MTM1",-0.163493167128681,8.08825604605752,-0.551242489745459,0.595844782942597,0.724757874630533,-7.18378937796807
"1970","PRDM2",0.160543576469433,8.76238269482612,0.550159771660035,0.596554579691601,0.725252902721515,-7.18443073811665
"1971","ATXN2",-0.243449127838414,9.37006837592351,-0.547429216482474,0.598346675682609,0.726593157650511,-7.1860430032403
"1972","PRKCD",-0.894459339680719,6.58361808746275,-0.547416002741569,0.598355355069526,0.726593157650511,-7.18605078718717
"1973","SEPTIN1",-0.168409614922579,8.3239968461222,-0.547093607613413,0.598567139893302,0.726593157650511,-7.1862406494361
"1974","MYO1E",0.316580264488336,8.08584394744962,0.54025850752252,0.603066668753011,0.731684230832553,-7.19024139709343
"1975","SP1",-0.0841908690408744,4.12448743545842,-0.53908041111442,0.603844029841293,0.732256431123999,-7.19092622803127
"1976","TRIM24",-0.293020225552114,4.82916358525124,-0.537836597323603,0.604665333975629,0.732881313194146,-7.19164774728
"1977","BCL2L11",0.0927382738485631,3.00229041369956,0.536318697476409,0.605668425752267,0.733398736436602,-7.1925261529995
"1978","IBTK",-0.11060906403036,9.48095471943787,-0.536263866834361,0.605704676689603,0.733398736436602,-7.19255784002625
"1979","PDE4A",0.241570543370951,8.13614845984998,0.530951977644028,0.6092220567254,0.737098788451431,-7.19561327272794
"1980","MEX3C",-0.219472919748699,7.40678777489955,-0.530719815209732,0.60937603387634,0.737098788451431,-7.19574616583069
"1981","OSBPL10",0.128013638614588,7.8403165571329,0.529445296067629,0.610221699376091,0.737749101466803,-7.19647475091619
"1982","RRP36",0.331708527086432,8.40399151555911,0.527557533881929,0.611475398006611,0.738891815451985,-7.19755088909385
"1983","SIK2",-0.610719445741021,6.55778722667938,-0.523887556768225,0.613916569361381,0.741277089647701,-7.19963270294574
"1984","WRAP53",0.208290260546004,7.2601566356173,0.523315517351874,0.614297534075865,0.741277089647701,-7.19995596968139
"1985","CTTNBP2NL",0.100208105361524,8.518440255246,0.523194897021967,0.614377880146425,0.741277089647701,-7.2000240915389
"1986","SLAIN2",-0.155358368143823,8.21282808578777,-0.519341461300585,0.61694756935388,0.744002733435318,-7.20219262482172
"1987","RLIM",0.168120369015924,8.49238264369567,0.517180879022356,0.618390812223866,0.745367888916034,-7.20340192421939
"1988","RPS8",-0.523419137718505,7.20088686436491,-0.515064005638505,0.61980655561954,0.746698541604023,-7.20458217274592
"1989","VAMP4",-0.122483990181081,8.71220266608848,-0.514350441128463,0.620284158157647,0.746898219601591,-7.20497899217243
"1990","ARHGAP4",0.24267667099476,9.13541850935072,0.512568274960629,0.621477826955369,0.74719656382303,-7.20596781466155
"1991","PTDSS2",0.258304383507223,8.49210619699222,0.511951655653778,0.621891105353928,0.74719656382303,-7.20630919119383
"1992","HNRNPDL",-0.278637941424421,8.1808599333369,-0.511730773169216,0.622039182466172,0.74719656382303,-7.20643138361997
"1993","CREM",-0.110585645522495,7.62386074911652,-0.51170442869594,0.622056844714944,0.74719656382303,-7.20644595410509
"1994","TRIT1",0.278652567747014,8.0816104906076,0.511652237247581,0.622091836435541,0.74719656382303,-7.2064748178408
"1995","KDM1A",0.0750254426245629,10.4126993812967,0.509733308531441,0.623379084454436,0.748367372064348,-7.20753413372633
"1996","CENPF",0.373317743622841,7.05058602726385,0.508853739154549,0.623969570941729,0.748700963128979,-7.20801843677572
"1997","SIPA1L1",-0.120994024763672,8.7555507299687,-0.505845625413441,0.625991192900862,0.750750579367834,-7.20966880246476
"1998","UBE2T",0.124557802796694,10.1629420432534,0.50483360370608,0.626672080891113,0.751069529363227,-7.21022196724355
"1999","POLM",-0.11717494780025,4.80161241050126,-0.504518235427402,0.626884337869349,0.751069529363227,-7.21039413260475
"2000","SGTA",0.249381908844198,9.3927868119355,0.503711746064887,0.627427308179519,0.75107442344728,-7.21083394958732
"2001","GSK3A",0.139419664510685,8.8668521582281,0.503580600568001,0.627515624767435,0.75107442344728,-7.21090540687276
"2002","BIRC2",-0.301870132514109,7.71805033384202,-0.498872211846206,0.630690558125276,0.754289525571555,-7.21345926238965
"2003","NELFE",0.27644824125832,8.22962364547065,0.498004805379082,0.631276349520741,0.754289525571555,-7.21392728334952
"2004","TONSL",-0.160940079216346,8.0627931255982,-0.49777520605163,0.631431452433693,0.754289525571555,-7.21405103833075
"2005","KLF12",-0.0856560651414862,7.68634176481569,-0.497730602362782,0.631461586125665,0.754289525571555,-7.21407507366376
"2006","ZNF768",-0.133141182084299,7.42138327808103,-0.497117274056679,0.631876016764259,0.75440830515972,-7.21440536850038
"2007","TTF1",0.308546477047046,8.11084614386701,0.496546112920997,0.632262078279631,0.754493112844901,-7.21471260993121
"2008","LPXN",0.305133940785687,7.83499197737105,0.495439983904789,0.633010075907493,0.755009527788071,-7.21530667670463
"2009","RELB",0.129208263453116,7.59700883340489,0.49315182899969,0.634558809324962,0.756480014103178,-7.21653160646748
"2010","BUB3",0.194257076686828,7.80457175363734,0.491155835473007,0.635911347304737,0.757715262086988,-7.21759576307587
"2011","CENPC",0.209484393947662,9.23250173369096,0.490268709397579,0.636512950926667,0.757908863339935,-7.21806742352903
"2012","WRN",0.139839986400537,9.22376174027995,0.489259338646763,0.637197800953909,0.757908863339935,-7.21860309903952
"2013","TFG",-0.0943238677927347,7.47551617929683,-0.489059060865474,0.637333731620864,0.757908863339935,-7.21870926300641
"2014","MYCBP2",-0.153378147758374,9.55854999707576,-0.489050348074383,0.637339645414041,0.757908863339935,-7.2187138805824
"2015","POM121",0.210529350278452,7.56059736932087,0.487016233910709,0.638721046976609,0.759174643925051,-7.21978978698195
"2016","SART1",-0.185722649822933,6.65311092713562,-0.4862717643213,0.63922700171634,0.759399141423926,-7.22018250115107
"2017","PANK2",0.104191001841915,8.575555578625,0.485668913509526,0.639636855958028,0.759509305909508,-7.22050009419964
"2018","AFDN",0.117320553084536,9.66332860947449,0.484035028030942,0.640748326178702,0.760327149889037,-7.2213589831984
"2019","TBL1XR1",-0.268105589946125,7.14661268204284,-0.483609004120439,0.641038291530482,0.760327149889037,-7.22158248259825
