,0
RP11-34P13.18,-0.02318005924159472
AP006222.1,-0.08678222129865315
RP4-669L17.4,0.03476591957949776
RP11-206L10.17,0.11201976715021711
RP5-857K21.9,0.012040649832565392
RP5-857K21.8,0.3070577547367188
RP5-857K21.6,0.10301548043977748
RP5-857K21.7,-0.007222037723807112
RP5-857K21.10,0.07513675221423277
RP5-857K21.11,0.0054785814647768105
RP11-206L10.2,-0.2562769904102874
RP11-206L10.9,-0.14189228207491722
RP11-206L10.8,0.002812405035940102
RP11-206L10.11,0.05949996035986205
NCRNA00115,-0.10645098532680802
NOC2L,-0.08565574547046051
KLHL17,-0.14052461337605648
ISG15,-0.10576619067026183
AGRN,-0.0507977814959748
C1ORF159,-0.2008583980050731
RP11-465B22.5,0.08452545888103308
SDF4,-0.06409826451126932
B3GALT6,-0.002754075637842135
C1QTNF12,0.02959391015305128
RP5-902P8.12,-0.045149559567722354
UBE2J2,0.009705907600331187
RP5-902P8.10,-0.004201262065565023
SCNN1D,-0.161375224988069
ACAP3,-0.32646232075816606
PUSL1,-0.08163034056163454
INTS11,-0.0694027832379236
RP5-890O3.9,-0.0006576563560551918
CPTP,-0.12420797415774132
TAS1R3,-0.12540345896962246
DVL1,-0.16747719642994063
AURKAIP1,-0.09782047796398441
CCNL2,-0.2601357570303824
RP4-758J18.2,-0.11557502751532756
MRPL20,-0.04835926570904814
RP4-758J18.13,-0.2995728593382574
ATAD3C,-0.21346965480327185
ATAD3B,-0.5912630211599676
RP5-832C2.8,-0.15459186252084778
ATAD3A,-0.13989795276302175
TMEM240,0.07619351453466537
SSU72,0.009255136493710125
RP5-832C2.5,0.08111985982822911
C1ORF233,0.15971040067490389
RP11-345P4.9,0.12193463063515442
MIB2,-0.3576898598394873
CDK11B,-0.014628412282262637
RP11-345P4.10,0.04059051317904465
SLC35E2B,0.00724576916091646
CDK11A,0.08982317415078567
RP1-283E3.8,-0.10311661677289052
RP1-283E3.4,-0.005785242564306958
SLC35E2,-0.13838009723341838
NADK,-0.05289044796970188
GNB1,-0.009570604778183167
RP1-140A9.1,-0.12851971076468455
TMEM52,-0.15341180649393366
PRKCZ,-0.1341331709832141
RP11-181G12.2,0.1792641614939585
FAAP20,-0.07129844886255299
SKI,0.07586290826663333
MORN1,0.018055627255103346
RP4-740C4.5,-0.07680412059553898
RP4-740C4.7,-0.025234368177904035
RER1,0.024538967946583057
PEX10,0.08096592671770608
PLCH2,0.00799977196271981
PANK4,-0.05373889770668594
RP3-395M20.12,-0.14269870310143434
RP3-395M20.8,-0.0516600167963549
TNFRSF14,-0.21795162215792763
RP3-395M20.9,0.12916989043403193
FAM213B,-0.03183586592913512
TTC34,-0.04798174236791369
TPRG1L,0.08013816249892525
WRAP73,-0.09595526029340817
TP73,0.036707225628438166
RP5-1092A11.5,0.067290608585855
TP73-AS1,-0.04225762678906397
SMIM1,-0.05781168750477819
LRRC47,0.018621010048954112
CEP104,-0.07024660945006556
DFFB,-0.10526842086552257
C1ORF174,0.011688965558365183
RP13-15E13.1,0.22864545142642534
RP11-718D19.2,0.2974218748587002
NPHP4,-0.09705936801738879
KCNAB2,0.0704207317213914
CHD5,-0.06834163735832512
RPL22,0.05838411002635535
ICMT,0.17428889375588064
LINC00337,0.007283194592198949
GPR153,-0.05515371677643888
ACOT7,-0.06616868054062319
RP1-202O8.3,0.034760511464135
ESPN,-0.018966039091557307
TNFRSF25,0.009993972779971105
PLEKHG5,0.21256931328993822
NOL9,-0.005180953719390757
TAS1R1,0.03064724249745833
ZBTB48,-0.23239550518670882
KLHL21,-0.09521805505347025
PHF13,0.10378445495690336
THAP3,0.01793851133094959
DNAJC11,-0.13471031778651898
RP11-312B8.1,0.08550036673352746
CAMTA1,-0.021457592747609056
VAMP3,0.09216370218421588
RP3-467L1.6,-0.13210016265256874
PER3,-0.1829904366503683
PARK7,0.015983655085055837
RF00019,-0.0542403689547033
CTA-215D11.6,-0.1411489107406923
ERRFI1,-0.023348386400931787
CTA-215D11.4,-0.007093710476504686
RERE,-0.06354368686044154
RP5-1115A15.1,-0.010831264286081388
ENO1,0.410200831867094
RP3-477M7.3,-0.023744120798137647
RP3-477M7.4,-0.05253738893351721
SLC2A7,0.06023872697528017
SLC2A5,0.10551908503324903
GPR157,0.10881887430773729
H6PD,0.21533452886784943
SPSB1,0.2480409530266261
CTD-2510L9.2,0.17694152269685695
CTD-2510L9.1,0.4471160075530304
SLC25A33,0.04670682321817399
RP13-15M17.1,-0.11083258145414518
TMEM201,-0.02564966270893798
PIK3CD,-0.1549554893550802
C1ORF200,0.09625839408741273
RP11-558F24.4,0.0680218974705955
CLSTN1,-0.06270315937582716
CTNNBIP1,0.11806448338340747
RP11-84A14.5,0.08050307854730002
LZIC,-0.104854237839902
RP11-84A14.4,0.1085958249025336
NMNAT1,-0.13146919995692663
RN7SKP269,0.15295617160297909
UBE4B,-0.03765231886612774
KIF1B,-0.04000390992660208
PGD,0.06255960984399334
CENPS,0.11076576423799822
DFFA,-0.18339374926757568
PEX14,-0.1813946954458041
CASZ1,-0.06338501067320435
TARDBP,0.037351562128149496
MASP2,-0.04934503240963087
RP4-635E18.8,-0.25256112937327674
SRM,-0.098977504178837
EXOSC10,0.010756240161604147
RP4-635E18.7,0.10190037846356886
RP4-635E18.6,-0.1185418457342759
MTOR,-0.09554172869376387
UBIAD1,-0.11568933577837726
DISP3,0.17272490840235077
FBXO2,-0.007037996341663411
FBXO44,0.030672141071274694
MAD2L2,-0.08854574341279076
DRAXIN,-0.08609130962643576
AGTRAP,0.0506957262098795
