"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","BNIP3",-1.1814334819976,7.09542437074754,-10.5702260491928,4.92897992834682e-06,0.0224515035736198,2.29010427732749
"2","PFKFB1",-1.0848575203087,4.23781487799313,-7.31100610367344,7.61352771200584e-05,0.135588642738072,1.00332251615303
"3","CYP51A1",-0.559867152098828,8.61371104399683,-7.14963874756074,8.93009721655797e-05,0.135588642738072,0.913380117361755
"4","SDHB",-0.325024476302175,8.96114510847656,-5.63737058187737,0.00045964319927207,0.365480185109548,-0.103348732604823
"5","ATP6V0A1",-0.399299897536135,4.49434032864618,-5.57190615876774,0.000496606253530307,0.365480185109548,-0.155360960421023
"6","HK2",-0.415687132479235,11.4042617620449,-5.50165184903673,0.000539932826477305,0.365480185109548,-0.211996054624083
"7","PCK2",-0.351600749651954,9.5923761931177,-5.41353737972671,0.000600224721407524,0.365480185109548,-0.284239836271297
"8","ALDOC",-0.488296913621843,9.79011088740839,-5.3581186155951,0.000641897141795035,0.365480185109548,-0.330374935055803
"9","HMGCR",0.609016264949609,5.26303129843572,5.16452310480018,0.000814242710806424,0.381109362370084,-0.495842291931796
"10","FAM162A",-0.596321930462328,7.81964675504484,-5.09887766565135,0.000883682499093554,0.381109362370084,-0.553491372298106
"11","CHKA",0.44389844814707,6.85202174832219,5.06644549890308,0.000920351917907996,0.381109362370084,-0.582264773873645
"12","STAT2",-0.319445463694752,6.95650370843563,-4.99379566472499,0.00100865906160439,0.382870168800668,-0.64742408551907
"13","P4HA1",-0.426392495554532,9.15051666254649,-4.8048910958306,0.00128454807774321,0.417655478033023,-0.821466636605837
"14","HBA1",-0.295009154866182,9.73178647519581,-4.78976319791147,0.00130995546891775,0.417655478033023,-0.835695341566076
"15","PLOD1",-0.746839122844928,7.5137159442398,-4.75223401942434,0.00137537479044903,0.417655478033023,-0.871181467674945
"16","CDC34",0.313571096172305,4.71228683688916,4.60757199111565,0.00166279797722866,0.464871172521174,-1.01048341982143
"17","JCHAIN",0.742697913372524,8.70261130954324,4.57549870689464,0.0017349747382788,0.464871172521174,-1.0419117881858
"18","EGLN1",-0.492959513038031,8.64389824590837,-4.51411997133808,0.0018827437790061,0.474507323668275,-1.10260860658321
"19","RPS6KA4",0.266322292346901,6.59207867706302,4.47677372386872,0.00197928411628918,0.474507323668275,-1.13989553748078
"20","UBE2T",0.472123963216918,8.59444039313535,4.25648389019712,0.00266946521046982,0.586086080390278,-1.36532134256774
"21","GPT2",-0.450009341361149,8.71271086577259,-4.24257322355971,0.00272102383908478,0.586086080390278,-1.37987126786165
"22","RPL21",0.250498302711049,9.64067437911877,4.21390097868641,0.00283071213360837,0.586086080390278,-1.40997897446315
"23","ACADVL",-0.283261582019962,7.39935024172508,-4.16822933792488,0.00301538872653521,0.588752418749215,-1.45826447394035
"24","UBE2S",0.405225655685494,8.10548063993362,4.12896417675101,0.00318454176542402,0.588752418749215,-1.50009775532882
"25","RPL37A",0.3179964752361,9.9399835032012,4.07309056172891,0.00344306780277569,0.588752418749215,-1.56013576217172
"26","KPNA2",0.266847246732189,10.7126661679175,4.05206910007867,0.00354609619485632,0.588752418749215,-1.58287863106468
"27","ESYT1",-0.21415757568778,10.8521314462502,-4.04740664816894,0.00356939297547912,0.588752418749215,-1.58793431046543
"28","CPT2",-0.281553973423094,7.48855707614242,-4.03756402761294,0.00361911475850231,0.588752418749215,-1.5986206594321
"29","VIPAS39",-0.287322106300144,7.23115894166172,-3.9331895294247,0.00419457381193692,0.641407958597991,-1.71307390440162
"30","PLXNB2",-0.201412364224363,8.05346832773661,-3.92820202297855,0.00422442124213825,0.641407958597991,-1.71859454654343
"31","SLC35F6",-0.381424638502893,4.68447342369671,-3.88068656529763,0.00452045010634533,0.645972990567814,-1.7714231015469
"32","PFKFB3",-0.44682568857413,4.9111227281303,-3.86188646122081,0.0046436397669084,0.645972990567814,-1.79244189217066
"33","PDCD4",-0.365002354803945,8.55659416771073,-3.83464307484713,0.00482856644555222,0.645972990567814,-1.82301698549197
"34","RPL12",0.251993380483826,10.8679486491087,3.7775124724884,0.00524241305991001,0.645972990567814,-1.88757948763848
"35","GNL3L",0.250984946946033,8.26893752132409,3.77126406428336,0.00528992199534217,0.645972990567814,-1.89467707816804
"36","ALDH6A1",-0.32954718200523,7.96408051398112,-3.76576035555989,0.00533214932348559,0.645972990567814,-1.90093466972074
"37","ITIH3",-0.368402745554472,6.40788053594492,-3.76282815729668,0.00535479339303546,0.645972990567814,-1.90427076933498
"38","KDM3A",-0.819401168379303,7.79959855367783,-3.75754537763326,0.00539584927092697,0.645972990567814,-1.91028519134763
"39","KDM2A",-0.257830956065762,5.35114786379449,-3.70012142217924,0.00586442300501324,0.645972990567814,-1.97598863438244
"40","SHMT2",-0.191056677830188,11.8484693237161,-3.69847981449517,0.00587843987608688,0.645972990567814,-1.97787567786669
"41","ARFGAP3",-0.256799612131466,8.94141457182823,-3.69805778506836,0.00588204913825338,0.645972990567814,-1.97836088282204
"42","PCLAF",0.504252013397814,8.96611960148693,3.6860816333847,0.00598546107210226,0.645972990567814,-1.99214310814286
"43","TSPYL1",0.277992365178894,6.41825522654952,3.64874583905053,0.00632045993962034,0.645972990567814,-2.03527362323004
"44","UBL5",0.325433181584474,8.68107222428477,3.64330993424845,0.00637087438756005,0.645972990567814,-2.0415738471089
"45","ALDH2",-0.190384169568418,11.1182041679276,-3.64214531739735,0.00638173097158104,0.645972990567814,-2.04292431959425
"46","SLC7A3",-0.386761249664574,6.48523916052323,-3.5958759124101,0.00682937110205543,0.6716032842261,-2.09677055127458
"47","DNASE2",-0.402937687126196,6.99545415717368,-3.56255156279525,0.00717237438863622,0.6716032842261,-2.13578303028395
"48","LSP1",-0.325862921430479,9.97489578033576,-3.53207905987155,0.007502048548278,0.6716032842261,-2.17162413957797
"49","ETFA",-0.209609762465357,10.7708159364176,-3.52365076970867,0.00759604203734878,0.6716032842261,-2.18156527404515
"50","ACSF3",-0.246549087935948,10.3208559632638,-3.52039296630671,0.0076327073209606,0.6716032842261,-2.18541106912842
"51","RPS28",0.33157585515295,8.35835094414827,3.49970519092517,0.00786996039445168,0.6716032842261,-2.20987455880194
"52","RAB43",-0.232667032009105,6.41122175990248,-3.49897958489924,0.00787842235437027,0.6716032842261,-2.21073390262493
"53","IBA57",-0.334955693896425,6.06470694931446,-3.48996145667227,0.00798439887976245,0.6716032842261,-2.22142154426593
"54","PDK3",-0.235849482317624,8.9889009371975,-3.48643371730772,0.00802626493289983,0.6716032842261,-2.22560607200502
"55","DLGAP5",0.278562002751201,7.76022633449177,3.47372263674258,0.00817905358553347,0.6716032842261,-2.24070088744798
"56","ALDH3A2",-0.315566039646637,6.13414972510629,-3.46734967441681,0.00825681315404206,0.6716032842261,-2.24827909063699
"57","UBE2C",0.50358664151979,8.54313283296723,3.45159065899193,0.00845247430875019,0.674720235587487,-2.26704725059838
"58","IQSEC1",-0.278943424856461,8.39384450027181,-3.44063464290147,0.0085913882906859,0.674720235587487,-2.28011936681754
"59","TNIP1",-0.270177677015921,8.10602043230503,-3.42767607741659,0.00875881523691801,0.676210227189179,-2.29560615075657
"60","GNL3",0.175192309672628,10.7158401565557,3.3512936821438,0.00981832116183593,0.745374214869378,-2.38743955718483
"61","ATP11C",-0.18285082085152,6.84319648043628,-3.29535228338196,0.0106795791022188,0.79746693132142,-2.45527710458889
"62","TMED3",-0.421479425144634,4.80029118182075,-3.26239191778406,0.0112239398250624,0.813350675090301,-2.49546885766379
"63","SAP30",-0.205309647788487,8.32325989590173,-3.25488944041144,0.0113518760139787,0.813350675090301,-2.50463990072917
"64","MBOAT7",-0.494349065572477,4.95084906283399,-3.23096783416258,0.0117701287325837,0.813350675090301,-2.53393673275489
"65","IP6K1",-0.244937950289845,5.09679969136485,-3.22886676015535,0.0118076296055105,0.813350675090301,-2.53651389115021
"66","AFDN",-0.241284427420675,6.83954195812653,-3.21298080877407,0.0120952589824695,0.813350675090301,-2.55601998821677
"67","SUCLA2",-0.201646505333221,9.183242003054,-3.20731148373277,0.0121996790106274,0.813350675090301,-2.56298998782435
"68","KDM4C",-0.511608964802284,4.52864225790227,-3.18930457660965,0.0125376533458771,0.813350675090301,-2.58515824147223
"69","SCD",-0.329046669402143,9.51114984114007,-3.16361742832158,0.0130368577604143,0.813350675090301,-2.61685993961524
"70","FAIM",0.222410504623343,6.91290003347091,3.15958668166574,0.0131170617220964,0.813350675090301,-2.62184272013283
"71","GARS",-0.173512889604307,11.6504358573695,-3.14429475908256,0.0134260685174554,0.813350675090301,-2.6407665766955
"72","RPS7",0.342954410532402,8.29766118587736,3.14285936723947,0.0134554622447149,0.813350675090301,-2.64254450629577
"73","TMSB10",0.397317896266939,7.01179459950831,3.13361246295254,0.0136464397641375,0.813350675090301,-2.65400468893975
"74","NEMP1",-0.20510133269743,7.03713136451842,-3.1299906878574,0.013722011499291,0.813350675090301,-2.65849646026254
"75","ATF7IP",0.53807164099952,3.80676511870292,3.12476373917856,0.0138318490748497,0.813350675090301,-2.66498205926571
"76","ACAT1",-0.18594595755202,10.7122898161161,-3.12444548942983,0.0138385662996161,0.813350675090301,-2.6653770604662
"77","EIF3C",0.197228268789473,10.9488373625519,3.11993198323149,0.0139341998412833,0.813350675090301,-2.67098051645524
"78","ACSL5",-0.256897978466209,6.15934518494867,-3.11953010238074,0.0139427484429682,0.813350675090301,-2.67147957618434
"79","BMP2K",-0.173753528057292,7.0013319061703,-3.05866626165252,0.0153028169091108,0.813350675090301,-2.74730143509274
"80","BCKDHB",-0.211465286841886,7.94464623293706,-3.05570450932255,0.015372433361435,0.813350675090301,-2.75100300381595
"81","SIPA1",-0.201819508458623,8.10063834723636,-3.042003953325,0.0156987888959883,0.813350675090301,-2.76813983664248
"82","MIS18BP1",-0.28679085985415,7.16597583393325,-3.03579582744631,0.0158490391910706,0.813350675090301,-2.77591256344542
"83","TST",-0.208507471290439,7.81202428898449,-3.03369909562024,0.0159001224520945,0.813350675090301,-2.77853877443868
"84","GNL2",0.223049272775082,10.157026605105,3.03136731445481,0.0159571337257402,0.813350675090301,-2.78146001154242
"85","IFNG",-0.272083649237802,6.74633728205979,-3.02756563688929,0.0160505403655908,0.813350675090301,-2.78622412042943
"86","RPS25",0.28908323960311,10.065708387919,3.02608748500352,0.0160870118832953,0.813350675090301,-2.78807694694614
"87","EDRF1",0.27828641547355,8.49925588956448,3.02276943920607,0.016169195004959,0.813350675090301,-2.79223698206936
"88","NACA",0.237266129147649,9.38494408514664,3.01391635286684,0.0163906185709007,0.813350675090301,-2.80334301355675
"89","LARP4",0.199230900021821,9.33302882017651,3.00494484979252,0.0166182246634433,0.813350675090301,-2.81460698543125
"90","HMGCS1",0.371991032707943,10.9969336046356,3.00313015560888,0.0166646616897123,0.813350675090301,-2.8168865244841
"91","ZNF593",0.411241133752991,6.69516176035224,2.99539208314246,0.0168641944561071,0.813350675090301,-2.82661102294729
"92","IDH3G",-0.186344871140193,8.10816275736725,-2.99136557548747,0.0169690024263366,0.813350675090301,-2.83167388975738
"93","RPL34",0.227696070734545,10.4095628419618,2.98650509304625,0.0170964209690395,0.813350675090301,-2.83778784767532
"94","APOB",0.376900415874281,7.93328747548547,2.97018733486926,0.0175315146295165,0.813350675090301,-2.85833331248971
"95","RPL7",0.187426421182911,11.261402761771,2.96992706000122,0.0175385470094213,0.813350675090301,-2.85866126216896
"96","CCNB1",0.463006482660228,9.83365692051643,2.95933144516427,0.0178273315096116,0.813350675090301,-2.87201822338231
"97","NDUFA2",-0.24279390025055,8.28844566236357,-2.94839604512206,0.018130556829904,0.813350675090301,-2.88581638974061
"98","MICU1",-0.687463984123857,3.69784228034768,-2.94763211042332,0.0181519388027973,0.813350675090301,-2.88678079738815
"99","CBR4",-0.269846113792323,7.09801542335681,-2.93423323178884,0.0185312461268319,0.813350675090301,-2.90370596923
"100","EEF1B2",0.161206363553527,10.6546551488412,2.92235648985201,0.0188743335429409,0.813350675090301,-2.91872424336811
"101","TRAF3IP3",0.329594445987481,3.49868050508459,2.92054853927262,0.0189271349132973,0.813350675090301,-2.9210117043463
"102","CALCOCO2",-0.219168344736898,8.61123630709079,-2.91972360151834,0.0189512781268194,0.813350675090301,-2.92205554685919
"103","CARS2",-0.193215748770614,8.1494507029313,-2.91579701562279,0.0190666345208567,0.813350675090301,-2.92702504818072
"104","CKS1B",0.203255223794365,8.77184022431848,2.9068163516892,0.0193332133992502,0.813350675090301,-2.93839693051682
"105","MAGT1",-0.194396634668871,8.49831121289382,-2.90659887862829,0.019339716450851,0.813350675090301,-2.93867241007899
"106","LRIG1",0.543744904468279,3.62884945808445,2.90165267649662,0.0194882348247424,0.813350675090301,-2.94493919646198
"107","SLC2A1",-0.411968288793693,9.25290428236501,-2.90025452990205,0.0195304303124184,0.813350675090301,-2.94671107853078
"108","RPS10",0.197598244702686,10.0351758199372,2.89709672233351,0.0196260799952679,0.813350675090301,-2.95071371056376
"109","PYCR1",-0.26634843919841,8.84038133072645,-2.89541642828698,0.0196771734368953,0.813350675090301,-2.95284394656016
"110","RAB23",-0.335088158892384,6.50460997937101,-2.89074624181278,0.0198199060534197,0.813350675090301,-2.95876616259773
"111","IDH2",-0.282205055962191,7.40233545965176,-2.89073011945454,0.019820400644352,0.813350675090301,-2.95878661092036
"112","NOP16",0.204452744099855,8.92898373245672,2.85020005062885,0.0211050103706946,0.837493325597374,-3.01027064177058
"113","UCK2",0.282562852831271,8.82212664610055,2.84723635524863,0.0212022575763691,0.837493325597374,-3.01404135624909
"114","RPL29",0.351321138679529,8.908130349107,2.84130463489835,0.0213982859740577,0.837493325597374,-3.02159068570876
"115","WDR46",0.226227222405311,7.79225629443691,2.83494932022522,0.0216103898567643,0.837493325597374,-3.02968263046823
"116","RPL32",0.199997515980652,8.70886690256401,2.83315877452599,0.0216705388086644,0.837493325597374,-3.03196310268165
"117","PMS1",0.25151260496566,5.83539691293954,2.83059213402944,0.0217570601224619,0.837493325597374,-3.03523251730818
"118","AARS",-0.147707686821807,12.0681840273131,-2.83034928384208,0.0217652650212022,0.837493325597374,-3.03554189254789
"119","GBE1",-0.30659135801699,5.6611052645384,-2.81350731527882,0.0223421404656291,0.837493325597374,-3.05700995029521
"120","SLC9A6",0.273142635835243,4.98625200520874,2.79849368458639,0.022869673331944,0.837493325597374,-3.07616776633003
"121","KDM4B",-0.324400496722238,5.55881785259287,-2.79611947272727,0.0229542633368295,0.837493325597374,-3.07919903615842
"122","RPL8",0.238511483159513,10.3863769800672,2.79266367170298,0.0230779650407048,0.837493325597374,-3.08361204339685
"123","APC",0.567998171582168,5.62334162000846,2.78015363688729,0.0235315338632087,0.837493325597374,-3.09959519656832
"124","MRPL35",-0.337708424757074,6.11174658934487,-2.77632073915012,0.0236723288336929,0.837493325597374,-3.10449468541511
"125","SHCBP1",0.225609877172048,6.61884691875437,2.77372226714356,0.0237682718558569,0.837493325597374,-3.107816892161
"126","PRDX5",-0.245457136707699,9.81796451598757,-2.76813093834686,0.0239760780657054,0.837493325597374,-3.11496730114169
"127","ARMCX3",-0.212778564542049,7.69205611502503,-2.76799695450893,0.0239810805377965,0.837493325597374,-3.11513867425929
"128","TP53",-0.191526047753332,8.13835422468363,-2.76616186219324,0.0240497043435453,0.837493325597374,-3.11748600147192
"129","HACL1",-0.17036410784918,7.20847324584867,-2.75495212370891,0.0244733007802095,0.837493325597374,-3.13183024874588
"130","RPS11",0.312844022378078,11.0009036685443,2.75131015628554,0.0246125682349266,0.837493325597374,-3.13649260185872
"131","SH2D3C",-0.295967413570868,6.1727726670039,-2.75120048337008,0.0246167746897032,0.837493325597374,-3.13663301735913
"132","LNP",-0.505544682824677,4.29932711664171,-2.74970254505271,0.0246743014048163,0.837493325597374,-3.13855093276861
"133","EIF3A",0.171024136618135,11.9517784672119,2.7489928675465,0.0247016039936006,0.837493325597374,-3.13945963954162
"134","SUGP2",-0.203006789262766,9.2125767771903,-2.74559662502136,0.0248326937959153,0.837493325597374,-3.14380886338326
"135","SLC12A2",-0.187412277347955,8.06394322688456,-2.73830817480123,0.0251164336519894,0.837493325597374,-3.15314522921918
"136","HIRA",-0.290368119304397,5.8251575986897,-2.73101415746987,0.0254037226689907,0.837493325597374,-3.16249246777792
"137","MRFAP1",0.462350114504535,6.9044540258911,2.71752021161409,0.0259441277869101,0.837493325597374,-3.17979447949564
"138","NCF4",0.254665696057639,8.25061169526042,2.71173675382625,0.0261793388034278,0.837493325597374,-3.18721377721229
"139","LIAS",-0.475752564185054,5.53920700847641,-2.7100913563504,0.0262466550307395,0.837493325597374,-3.18932497091425
"140","CCDC117",-0.387504443080497,6.16288160309806,-2.70738865648858,0.0263576126449946,0.837493325597374,-3.1927931583835
"141","CCDC86",0.180870971508332,9.18419374928055,2.70674730196597,0.0263840135320451,0.837493325597374,-3.19361623304661
"142","MTX1",-0.272510067391644,6.78037519518984,-2.70474213783892,0.0264667295372482,0.837493325597374,-3.19618970582565
"143","LXN",-0.26230089131579,5.11540472026193,-2.70413130474669,0.0264919800671099,0.837493325597374,-3.19697371358263
"144","SLC43A1",-0.459918042785328,5.40845809606953,-2.70082811585759,0.0266289549827937,0.837493325597374,-3.20121378385134
"145","CBSL",-0.212994635908611,9.66732929698433,-2.67948534971917,0.027531639741456,0.837493325597374,-3.22862614112969
"146","ERO1A",-0.20910658804705,8.31114444769163,-2.67779332113499,0.0276045298241369,0.837493325597374,-3.2308005205002
"147","RPL26",0.233535211377269,9.85234066492352,2.67760467858998,0.0276126684859714,0.837493325597374,-3.23104295011926
"148","IVNS1ABP",-0.225104184993617,5.05505408960973,-2.67521871596754,0.0277158188615771,0.837493325597374,-3.23410939198265
"149","PLK1",0.214175838992894,8.38895530952623,2.6707417438399,0.0279104328231691,0.837493325597374,-3.2398640791266
"150","WARS",-0.253070478541012,10.8855420636598,-2.67003733491043,0.0279411804516872,0.837493325597374,-3.24076962759281
"151","HECTD1",0.258585344669065,8.6561270248694,2.66430818253144,0.0281925490663049,0.837493325597374,-3.24813573158026
"152","DECR1",-0.176547743281059,10.285677190333,-2.66343143656148,0.0282312200346111,0.837493325597374,-3.24926314422726
"153","POU2F1",0.193624626311579,5.91742872795858,2.66328544800124,0.0282376644704013,0.837493325597374,-3.2494508758393
"154","SERINC1",-0.342313705091844,4.82670358458567,-2.66154041345007,0.0283148127644337,0.837493325597374,-3.2516949646525
"155","NUFIP1",0.273929067770915,5.01935921990653,2.63150629205941,0.0296768882727423,0.870717225337805,-3.29034333360398
"156","TEX264",-0.16925565619011,9.02716395991188,-2.62842426274609,0.0298203923496592,0.870717225337805,-3.29431187074612
"157","RPS4X",0.233097999934859,11.0085143227027,2.61485060672857,0.0304608710723141,0.882037756114463,-3.31179504097872
"158","TMEM230",-0.244060763849147,6.0372287825898,-2.6071195029533,0.0308319149398906,0.882037756114463,-3.32175652403652
"159","CDK1",0.172975375347637,10.0949344456403,2.60276358938857,0.0310429952945658,0.882037756114463,-3.32737020877055
"160","RPL5",0.154251205825165,11.4806782634661,2.59438105807574,0.0314533480795865,0.882037756114463,-3.33817537511083
"161","VAT1",-0.157431832753574,8.95475602208178,-2.59237959513962,0.0315521401335768,0.882037756114463,-3.34075569257891
"162","UFL1",-0.136996016122247,10.244466699125,-2.59004242758582,0.031667902217442,0.882037756114463,-3.34376900160605
"163","RPL36A",0.271422473944039,10.2550727543758,2.58610244751359,0.0318640321104897,0.882037756114463,-3.34884928581634
"164","GPBP1",-0.476185043616038,4.09919144770271,-2.58286688142109,0.0320260202838324,0.882037756114463,-3.35302171773196
"165","POLD1",-0.178857019790859,9.52201537292129,-2.58268029724027,0.0320353870933681,0.882037756114463,-3.35326233950825
"166","KBTBD8",0.187961867983734,8.26952966918027,2.57915505115606,0.0322128842213844,0.882037756114463,-3.35780878633572
"167","CYCS",-0.215346613527583,8.83619845088013,-2.57447366358233,0.0324501398174456,0.882037756114463,-3.36384696905293
"168","FYTTD1",-0.271679250852369,6.68298692951758,-2.5722361461517,0.0325641651030039,0.882037756114463,-3.36673324864941
"169","HMGCL",-0.333153709149554,8.16299242753089,-2.56833326058808,0.0327640339215297,0.882037756114463,-3.3717681698349
"170","LAMP2",-0.18306723225214,7.92358231905655,-2.56532222302976,0.0329190820064673,0.882037756114463,-3.37565290536487
"171","HELLS",0.26691852978648,9.43514586326149,2.55181466265737,0.033623850876664,0.887610148186192,-3.3930833883913
"172","ITIH2",-0.297069909996917,8.87356861521075,-2.55123542235878,0.0336544134422956,0.887610148186192,-3.39383097645362
"173","AURKA",0.208485643083932,8.3225020410909,2.55015211676031,0.0337116477796293,0.887610148186192,-3.39522915495506
"174","FDFT1",0.193425522072854,9.59580873245504,2.53545379308166,0.0344980347215598,0.903095104348878,-3.41420286337361
"175","LMCD1",-0.527396233938084,3.69390621965381,-2.52172634088619,0.0352492676482235,0.914282660600116,-3.43192817027622
"176","LCK",-0.167137556466175,9.38018755817346,-2.52032579059235,0.0353268382580945,0.914282660600116,-3.43373684199524
"177","BDH2",-0.269608823456628,6.20182183146559,-2.51053838796951,0.0358737671732725,0.920244219959508,-3.44637741783866
