Gene,norm_19-A,norm_19-C,norm_1-1ug-B,norm_19-B,norm_1-B,norm_1-C,norm_1-1ug-C,norm_1-1ug-A,norm_1-A
MRPL58,7.409390936137702,7.339850002884624,7.515699838284043,7.417852514885898,7.523561956057013,7.169925001442312,7.622051819456376,7.531381460516312,7.475733430966398
PBXIP1,8.696967526234287,8.707359132080883,8.879583249612784,8.59618975614441,8.876516946565,8.761551232444479,8.92184093707449,8.599912842187127,8.679480099505446
PRKRIP1,7.199672344836364,7.2384047393250786,7.22881869049588,7.139551352398794,7.266786540694901,7.087462841250339,7.303780748177103,7.199672344836364,7.321928094887363
ASNA1,7.700439718141092,7.499845887083206,7.721099188707186,7.693486957499325,7.7615512324444795,7.954196310386875,7.845490050944375,7.826548487290915,7.7615512324444795
MKRN2,7.693486957499325,7.672425341971495,7.658211482751795,7.7414669864011465,7.768184324776926,7.954196310386875,7.78135971352466,7.714245517666122,7.643856189774724
TNFAIP8,7.86418614465428,7.918863237274595,7.954196310386875,7.9886846867721655,8.060695931687555,7.6293566200796095,8.129283016944967,8.049848549450562,7.994353436858858
LZIC,7.483815777264256,7.531381460516312,7.459431618637297,7.459431618637297,7.614709844115208,7.044394119358453,7.569855608330948,7.400879436282184,7.546894459887636
CCNT1,8.194756854422248,8.312882955284355,8.321928094887362,8.169925001442312,8.294620748891628,7.906890595608519,8.271463027904375,8.124121311829187,8.262094845370179
NDUFB3,7.321928094887363,7.3750394313469245,7.417852514885898,7.219168520462161,7.409390936137702,7.03342300153745,7.20945336562895,7.266786540694901,7.392317422778761
RECQL5,6.754887502163468,6.870364719583405,7.011227255423254,7.066089190457772,6.820178962415188,6.930737337562887,7.22881869049588,6.700439718141092,7.098032082960526
NDUFC2,6.4495613746132365,6.106432077816929,6.383704292474052,6.083213368248981,6.175923742063755,6.125155131322289,6.25171909260596,6.127220550488074,6.25171909260596
UBR1,6.832890014164741,6.832890014164741,6.820178962415188,6.672425341971495,6.894817763307944,7.257387842692652,7.03342300153745,6.870364719583405,6.845490050944375
RMDN3,5.857980995127572,6.135452784185173,6.095924419998536,5.92837032301897,5.937815168803419,6.37851162325373,6.145677455195635,5.937815168803419,6.0
FDXR,6.467605550082998,6.598424760527719,6.700439718141092,6.223036337901875,6.536052900240209,6.807354922057604,6.754887502163468,6.727920454563199,6.424586226251101
PEX11B,7.348728154231077,7.330916878114617,7.515699838284043,7.219168520462161,7.539158811108031,7.199672344836364,7.546894459887636,7.409390936137702,7.400879436282184
DBR1,7.851749041416057,7.894817763307944,7.86418614465428,7.614709844115208,7.971543553950772,7.918863237274595,7.832890014164741,7.807354922057604,7.693486957499325
GALNT1,6.470862199413702,6.4561490346479955,6.7414669864011465,6.242221395098369,6.528258742758412,6.1799090900149345,6.596935142387232,6.575917361118149,6.574404309022579
WDR26,6.78135971352466,6.672425341971495,6.820178962415188,6.857980995127572,6.906890595608519,6.4950555283680185,6.954196310386875,6.9886846867721655,6.845490050944375
TTC33,6.4822029262959555,6.672425341971495,6.639521599510833,6.6865005271832185,6.7414669864011465,6.112700132749362,6.354028938054387,6.610286657081023,6.882643049361842
SUN1,7.977279923499917,8.022367813028454,8.08214904135387,7.954196310386875,8.238404739325079,7.800899899920305,8.011227255423254,8.199672344836364,8.044394119358454
TRIM22,7.94251450533924,8.038918989292302,7.977279923499917,7.851749041416057,8.011227255423254,7.679480099505446,7.888743248898259,7.906890595608519,8.011227255423254
BEND3,5.343407822297814,5.746850183098051,5.346956889378885,5.426264754702098,5.551516017628014,4.321928094887363,5.332707933640605,5.332707933640605,5.491853096329675
SMG9,5.5576551547254205,5.426264754702098,5.569855608330948,5.478971805032942,5.5453506448223,4.070389327891398,5.5576551547254205,5.649615459063409,5.649615459063409
FBXO38,6.314696525656286,6.253611151947168,5.972692654004264,5.954196310386875,6.467605550082998,6.318316841334983,5.970393537914677,6.035623909730721,6.1838834590322325
TSPAN3,5.112700132749362,5.2630344058337934,5.590961241342599,5.292781749227846,5.332707933640605,4.842978831788326,5.2964574073712445,5.083213368248981,5.357552004618084
FAM210A,6.006746832440585,6.17192735435346,6.169925001442312,6.048759311919856,6.203592714207708,5.189824558880018,6.08533966935737,6.121015400961366,6.118941072723508
C1orf52,7.118941072723508,7.169925001442312,7.285402218862249,7.294620748891627,7.22881869049588,7.303780748177103,7.434628227636725,7.149747119504682,7.247927513443585
ZCCHC3,5.24412594328373,5.329123596291566,5.145677455195635,5.017921907997263,5.3110671022555955,5.412781525338476,5.498250867527825,5.161887682376894,5.205548911173033
PXMP2,7.434628227636725,7.531381460516312,7.491853096329675,7.219168520462161,7.577428828035749,7.247927513443585,7.467605550082998,7.366322214245816,7.499845887083206
OCIAD2,6.002252451731379,5.877744249949002,6.121015400961366,5.752213367865143,5.947198584262056,4.944858445807539,5.789207575347344,5.692092375427572,5.979568100095187
STRIP1,5.738767836800191,6.151777654732053,5.8604662585171665,5.722466024471091,6.137503523749935,5.554588851677638,5.87528859822269,6.279842693520348,5.812498225333564
TMEM41A,5.746850183098051,5.937815168803419,5.9259994185562235,5.79960542245267,5.867896463992655,5.906890595608519,5.889960199658641,5.892391025913404,5.692092375427572
PYROXD1,5.74416109557041,5.974988111991927,5.855491443101874,5.815063017192867,5.882643049361842,5.5453506448223,5.916476644437717,5.921245888585589,6.03342300153745
ASCC1,5.013462259806563,5.017921907997263,5.189824558880018,5.339850002884624,5.087462841250339,5.632268215499513,5.0,5.185866545311334,5.066089190457772
ERLEC1,5.074676686294496,5.213347281733441,5.177917792195843,4.892391025913404,5.145677455195635,5.74416109557041,4.986410935252045,4.882643049361842,4.944858445807539
POLG2,3.817623257511431,4.217230716220669,3.944858445807539,3.9164766444377164,4.121015400961366,0.0,3.963474123974886,4.153805336079036,3.8278190246173196
PRMT7,4.649615459063409,4.666756591884804,4.82781902461732,4.649615459063409,4.632268215499513,5.177917792195843,4.478971805032942,4.77082904603249,4.722466024471091
ADAM19,7.483815777264256,7.592457037268081,7.515699838284043,7.22881869049588,7.577428828035749,7.2384047393250786,7.499845887083206,7.409390936137702,7.546894459887636
ZNF48,7.118941072723508,7.022367813028454,7.118941072723508,6.906890595608519,7.087462841250339,6.820178962415188,7.0,6.894817763307944,7.149747119504682
POP5,5.88508622529017,5.643856189774724,5.694880192799191,5.475733430966398,5.82273014794452,5.714245517666122,5.581953750848818,5.617651119427331,5.563768278452033
MFSD12,5.937815168803419,5.754887502163468,6.026800059343715,5.578938713093386,5.817623257511431,5.719731056749852,5.880195728943098,6.081083928687635,5.897240425574799
TNFRSF10B,4.485426827170242,4.426264754702098,4.705977901682522,4.336283387864432,4.498250867527825,4.224966365000275,4.20163386116965,4.405992359675837,4.529820946528695
RCE1,2.263034405833794,2.169925001442312,1.8875252707415875,2.137503523749935,2.232660756790275,0.0,2.7224660244710908,2.807354922057604,2.232660756790275
TBC1D9B,5.259272487037594,5.560714954474479,5.292781749227846,5.3110671022555955,5.705977901682522,5.213347281733441,5.285402218862249,5.446256229889564,5.381975478557301
PLEC,10.723660944409984,10.732167425663384,11.023061249735335,10.635718120331047,10.790348496751914,10.814582465906277,10.635718120331047,10.715104009236168,10.689124404913258
SLC3A2,11.136350341454156,11.149111990706889,11.420486612825774,11.205182326228643,11.155450731312138,11.247334178028728,11.42574042431621,11.136350341454156,11.211279947482009
SF3B3,10.399811959325685,10.421012855779226,10.410451351503994,10.44190670454224,10.452241240430817,10.502831804066744,10.542064542283443,10.378294855911891,10.47269083924278
GDI1,9.247927513443585,9.228818690495881,9.290018846932618,9.25502856981873,9.308339030139408,9.154818109052105,9.335390354693924,9.273795599214264,9.342074667999139
FABP5,11.12347479824414,10.814582465906277,10.892542816648552,11.282509306240836,11.023061249735335,11.38855550398256,10.980853606379736,11.009128789539256,11.174301544467632
CUL1,10.608254821977908,10.532355925288847,10.580258567499788,10.671541066711884,10.671541066711884,10.512740462803498,10.723660944409984,10.62662165235837,10.732167425663384
GFPT1,10.217957697864113,10.181152256865566,10.24198314969433,10.30035256032822,10.28886607416582,10.230020435705635,10.323054760341646,10.33427328530719,10.277287400130357
ERP29,10.47269083924278,10.452241240430817,10.697836357962377,10.410451351503994,10.512740462803498,10.410451351503994,10.608254821977908,10.492854620174748,10.52258153125483
HSPA4L,9.603626344986193,9.649256177517314,9.533329732305834,9.567956075415466,9.659995892429977,9.276124405274238,9.573647187493322,9.62935662007961,9.682994583681683
SMARCD2,9.372865060112588,9.4655664048094,9.527477006060396,9.377210530388552,9.491853096329674,9.328674927327947,9.543031820255237,9.471675214392045,9.43879185257826
ACTR2,9.948367231584678,9.939579214314692,9.943979914343739,10.051208940914766,9.951284714966972,10.00982861736811,10.023754353299417,10.00982861736811,10.023754353299417
CAST,10.980853606379736,11.023061249735335,11.070791809423062,10.944712061043486,11.110483309816226,10.846273911349906,10.980853606379736,10.952013164889486,11.043710863347156
SCAMP3,9.995767150877802,10.00982861736811,10.07815080773465,9.936637939002571,10.064742764750257,10.193525360501216,10.037546953962178,9.995767150877802,9.900866807980748
PSMB4,9.493855449240822,9.556506054671928,9.453270634010623,9.419960177847889,9.54882190845875,9.573647187493322,9.497851836951117,9.409390936137703,9.447083226209653
ALDH5A1,9.73978060977326,9.715961990255144,9.843921051289035,9.686500527183219,9.786269627648466,9.72451385311995,9.813781191217037,9.862637357558794,9.774787059601174
SMARCB1,9.337621901992508,9.419960177847889,9.409390936137703,9.252665432450248,9.398743691938193,9.333155350310616,9.483815777264256,9.370687406807217,9.396604781181859
PTCD3,9.818582177480858,9.787902559391432,9.804131021183318,9.73640193131829,9.847057346091336,9.862637357558794,9.805743872151618,9.881113960675096,9.7632123668144
SMARCA2,6.215290305651234,6.368069876532083,6.451211111832329,6.048759311919856,6.6865005271832185,5.832890014164741,6.339850002884624,6.350497247084133,6.270528942380718
PRPF4,9.840777923595054,9.794415866350105,9.791162888555018,9.776433032444732,9.859534786382653,9.703903573444663,9.848622940429339,9.857980995127573,9.853309555403674
MME,10.492854620174748,10.580258567499788,10.671541066711884,10.542064542283443,10.62662165235837,10.43149760425805,10.740624044489413,10.589651146514786,10.59898297103609
SLC44A1,9.523561956057012,9.344295907915816,9.643856189774725,9.78953364497036,9.457380879072534,9.584962500721156,10.00982861736811,9.403012023574997,9.729620743553038
GRPEL1,9.60733031374961,9.618385502258606,9.786269627648466,9.727920454563199,9.677719641641009,9.61654884377899,9.774787059601174,9.779719355143405,9.78135971352466
TP53BP1,9.43879185257826,9.405141463136344,9.45532722030456,9.379378367071261,9.513727595952437,9.461479447286155,9.583082767502933,9.461479447286155,9.4655664048094
GSR,8.977279923499916,8.861086905995395,8.888743248898258,8.974414589805527,8.879583249612784,9.066089190457772,9.019590728357882,8.939579214314692,9.038918989292302
PRPS2,8.266786540694902,8.194756854422248,8.31741261376487,8.169925001442312,8.285402218862249,8.134426320220927,8.233619676759702,8.247927513443585,8.252665432450248
TNPO3,8.546894459887637,8.507794640198696,8.442943495848729,8.791162888555018,8.603626344986193,8.72451385311995,8.758223214726724,8.527477006060396,8.611024797307353
APBB1IP,9.712527000439824,9.612868497291041,9.579315937580015,9.83605035505807,9.76983784362944,9.69522829149575,9.751544059089099,9.667111542075027,9.776433032444732
CKAP4,8.523561956057012,8.661778097771988,8.832890014164741,8.584962500721156,8.640244936222345,8.599912842187127,8.876516946565,8.632995197142957,8.73809225962049
SMC6,8.679480099505446,8.614709844115207,8.693486957499324,8.573647187493322,8.67595703294175,8.554588851677638,8.64745842645492,8.573647187493322,8.67595703294175
IDH3B,9.86418614465428,9.897845456005511,9.927777962082342,10.00982861736811,9.896332403909941,9.961449694398196,9.981567281903015,10.064742764750257,9.958552715431011
RAE1,9.449148645375436,9.111135670234708,9.459431618637296,9.236014191900084,9.290018846932618,9.157346935362844,9.383704292474052,9.278449458220482,9.29920801838728
FMNL1,9.499845887083206,9.703903573444663,9.583082767502933,9.413627929024173,9.63117705570398,9.556506054671928,9.491853096329674,9.654636028527968,9.45532722030456
DTYMK,8.204571144249204,8.257387842692651,8.280770770130603,8.092757140919852,8.344295907915816,8.174925682500678,8.092757140919852,8.344295907915816,8.262094845370179
PM20D2,8.703903573444663,8.689997971419446,8.741466986401146,8.741466986401146,8.7714894695006,8.768184324776927,8.88264304936184,8.72451385311995,8.758223214726724
AARSD1,8.90388184573618,8.885696373339394,8.76487159073609,8.804131021183318,8.977279923499916,8.948367231584678,8.76487159073609,8.90388184573618,8.754887502163468
MRPS35,9.499845887083206,9.569855608330947,9.497851836951117,9.483815777264256,9.556506054671928,9.77313920671969,9.509775004326936,9.581200581924957,9.519636252843213
RAB4B,7.066089190457772,7.118941072723508,7.312882955284356,7.118941072723508,7.219168520462161,7.159871336778389,7.139551352398794,7.1799090900149345,7.169925001442312
PPID,9.54882190845875,9.487840033823051,9.567956075415466,9.643856189774725,9.60917873814198,9.199672344836364,9.665335917185176,9.63662462054365,9.696967526234287
NOB1,7.330916878114617,7.285402218862249,7.2761244052742375,7.339850002884624,7.392317422778761,7.531381460516312,7.366322214245816,7.348728154231077,7.2761244052742375
IRGQ,7.679480099505446,7.614709844115208,7.734709620225838,7.554588851677638,7.754887502163468,7.247927513443585,7.870364719583405,7.721099188707186,7.679480099505446
CCDC47,9.074141462752506,9.014020470314934,9.18239435340453,9.090112419664289,9.13699111208023,9.157346935362844,9.285402218862249,9.014020470314934,9.095397022792557
MCTS1,8.794415866350105,8.72451385311995,8.7714894695006,8.72451385311995,8.870364719583405,8.689997971419446,8.67595703294175,8.81698362325538,8.784634845557521
COPS2,8.247927513443585,8.413627929024173,8.39231742277876,8.294620748891628,8.475733430966399,7.918863237274595,8.164906926675688,8.39231742277876,8.357552004618084
SCAMP1,7.285402218862249,7.400879436282184,7.321928094887363,7.312882955284356,7.426264754702098,7.366322214245816,7.531381460516312,7.312882955284356,7.330916878114617
MTX2,8.519636252843213,8.43879185257826,8.622051819456376,8.447083226209653,8.50382573799575,8.174925682500678,8.569855608330947,8.554588851677638,8.507794640198696
INPP5B,8.696967526234287,8.778077129535358,8.7714894695006,8.703903573444663,8.810571634741146,8.379378367071261,8.88264304936184,8.845490050944376,8.761551232444479
DCTPP1,8.43879185257826,8.370687406807217,8.388017285345136,8.339850002884624,8.426264754702098,8.741466986401146,8.599912842187127,8.434628227636725,8.405141463136344
ARMCX3,7.636624620543649,7.562242424221073,7.86418614465428,7.60733031374961,7.577428828035749,7.727920454563199,7.900866807980749,7.679480099505446,7.672425341971495
TMSB10,7.22881869049588,7.066089190457772,6.622051819456376,7.169925001442312,6.845490050944375,7.219168520462161,6.768184324776926,6.882643049361842,7.303780748177103
DPP9,8.0,8.108524456778168,8.066089190457772,7.994353436858858,8.129283016944967,7.924812503605781,8.022367813028454,8.087462841250339,8.060695931687555
CCS,7.426264754702098,7.426264754702098,7.467605550082998,7.285402218862249,7.584962500721156,7.011227255423254,7.400879436282184,7.434628227636725,7.491853096329675
CADPS,7.366322214245816,7.219168520462161,7.348728154231077,7.22881869049588,7.357552004618084,6.894817763307944,7.539158811108031,7.285402218862249,7.294620748891627
MAPKAPK3,8.199672344836364,8.092757140919852,8.159871336778389,8.060695931687555,8.285402218862249,7.857980995127572,8.219168520462162,8.271463027904375,8.154818109052105
ACADVL,7.2761244052742375,7.383704292474052,7.584962500721156,7.199672344836364,7.339850002884624,7.409390936137702,7.577428828035749,7.546894459887636,7.2761244052742375
QKI,8.861086905995395,8.721099188707186,8.854868383260236,8.696967526234287,8.92184093707449,8.682994583681683,8.787902559391432,8.897845456005511,8.78135971352466
CCDC43,8.554588851677638,8.527477006060396,8.640244936222345,8.543031820255237,8.603626344986193,8.45532722030456,8.696967526234287,8.515699838284043,8.603626344986193
STAM,7.813781191217037,7.826548487290915,7.876516946564999,7.813781191217037,8.044394119358454,7.876516946564999,7.965784284662087,7.894817763307944,7.800899899920305
BRAP,7.636624620543649,7.622051819456376,7.6653359171851765,7.768184324776926,7.599912842187128,7.86418614465428,7.800899899920305,7.700439718141092,7.700439718141092
ALDH6A1,7.876516946564999,7.832890014164741,8.257387842692651,7.839203788096944,7.9886846867721655,7.7073591320808825,8.060695931687555,8.219168520462162,7.894817763307944
ZNF800,8.144658242831882,8.098032082960527,8.238404739325079,8.124121311829187,8.184875342908283,7.851749041416057,8.228818690495881,8.219168520462162,8.20945336562895
BAG4,8.276124405274238,8.113742166049189,8.204571144249204,8.344295907915816,8.400879436282183,8.321928094887362,8.379378367071261,8.233619676759702,8.339850002884624
HMBS,8.661778097771988,8.543031820255237,8.59618975614441,8.535275376620802,8.614709844115207,8.603626344986193,8.60733031374961,8.658211482751796,8.546894459887637
BNIP1,8.238404739325079,8.214319120800766,8.388017285345136,8.584962500721156,8.243173983472952,8.29920801838728,8.804131021183318,8.238404739325079,8.668884984266247
TSC22D4,5.940166750482817,5.916476644437717,5.993221467368938,5.789207575347344,6.03342300153745,4.972692654004264,5.87528859822269,6.106432077816929,5.972692654004264
FBXO3,5.4329594072761065,5.655351828612554,5.765534746362977,5.6117625600648715,5.578938713093386,6.1799090900149345,5.727920454563199,5.768184324776926,5.666756591884804
TOPBP1,6.7414669864011465,6.832890014164741,6.6865005271832185,6.469234793667656,6.794415866350106,6.894817763307944,6.5219929564016725,6.727920454563199,6.536052900240209
FAM3C,7.876516946564999,7.948367231584678,7.9886846867721655,7.774787059601174,7.94251450533924,7.882643049361842,7.845490050944375,7.870364719583405,7.936637939002571
BDH1,5.205548911173033,5.575917361118149,5.58796498888268,5.548436624696042,5.6117625600648715,5.2964574073712445,5.4495613746132365,5.58796498888268,5.643856189774724
TUBGCP2,7.672425341971495,7.643856189774724,7.7481928495894605,7.651051691178928,7.714245517666122,7.554588851677638,7.768184324776926,7.813781191217037,7.7481928495894605
QSOX2,8.184875342908283,8.199672344836364,8.335390354693924,8.108524456778168,8.238404739325079,8.43879185257826,8.422064766172813,8.257387842692651,8.224001674198105
ATP6V1G1,6.30560578958543,6.436295119839363,6.399171093819823,6.7414669864011465,6.19377174339668,6.499845887083206,6.655351828612554,6.327328082629952,6.6293566200796095
ATP11C,6.78135971352466,6.727920454563199,6.894817763307944,6.768184324776926,6.794415866350106,6.832890014164741,6.94251450533924,6.9886846867721655,6.857980995127572
GATB,4.872828759534886,5.017921907997263,4.722466024471091,4.791814071161826,4.9259994185562235,5.173926931999809,4.694880192799191,4.82273014794452,4.632268215499513
RQCD1,7.693486957499325,7.491853096329675,7.807354922057604,7.577428828035749,7.643856189774724,7.577428828035749,7.6653359171851765,7.7615512324444795,7.658211482751795
VTI1A,6.7414669864011465,6.965784284662087,6.9886846867721655,7.0,7.05528243550119,6.918863237274595,7.129283016944966,6.882643049361842,7.03342300153745
FAM76A,7.247927513443585,7.20945336562895,7.383704292474052,7.098032082960526,7.266786540694901,6.78135971352466,7.339850002884624,7.294620748891627,7.3750394313469245
ALKBH2,7.6293566200796095,7.936637939002571,7.960001932068081,7.894817763307944,7.960001932068081,7.876516946564999,8.262094845370179,7.820178962415188,8.092757140919852
ANXA1,5.469234793667656,5.526694845541976,7.599912842187128,5.602884408718419,5.581953750848818,8.632995197142957,5.560714954474479,5.1001366712854495,5.58796498888268
TAF10,6.532940288372874,6.630813152299126,6.387155717662981,6.390598905552461,6.658211482751795,6.5668151540108965,6.807354922057604,6.45450493755737,6.592457037268081
SIRT2,6.300123724569014,6.272396509037485,6.392317422778761,6.3957483281790335,6.422905742612183,6.242221395098369,6.467605550082998,6.1147834472498515,6.361066488794321
RNASEK-C17orf49,5.596935142387232,5.532940288372874,5.620586410451877,5.563768278452033,5.590961241342599,6.234577959784565,5.783980413683795,5.661065479806948,5.620586410451877
RCCD1,5.145677455195635,5.221103725367875,5.416164164733128,5.277984747299765,5.3957483281790335,5.277984747299765,5.346956889378885,5.153805336079036,5.1001366712854495
WBP4,7.820178962415188,7.800899899920305,7.851749041416057,7.727920454563199,7.882643049361842,7.491853096329675,7.906890595608519,7.768184324776926,7.86418614465428
DEGS1,5.19377174339668,5.104336659814735,4.9954845188775066,4.74416109557041,5.281698250098829,5.157852169141737,4.817623257511431,5.270528942380718,5.125155131322289
CLCN7,3.925999418556223,3.1043366598147357,3.7224660244710908,3.655351828612554,3.689299160535892,0.0,3.9818526532897405,3.8875252707415875,3.7224660244710908
FOXK2,6.177917792195843,6.464341532761104,6.249824548616183,6.026800059343715,6.485426827170242,6.242221395098369,6.137503523749935,6.338067797542616,6.197708157955851
MED20,6.104336659814735,6.151777654732053,6.03121873061072,5.9259994185562235,6.232660756790275,5.575917361118149,6.37851162325373,6.002252451731379,6.161887682376894
MRPL17,7.679480099505446,7.700439718141092,7.714245517666122,7.531381460516312,7.754887502163468,7.734709620225838,7.643856189774724,7.614709844115208,7.643856189774724
SPCS1,6.954196310386875,7.294620748891627,7.392317422778761,7.366322214245816,7.1799090900149345,7.507794640198696,7.845490050944375,7.108524456778169,7.348728154231077
UBE3C,6.5668151540108965,6.807354922057604,6.617651119427331,6.402585758232587,6.622051819456376,6.336283387864432,6.5219929564016725,6.820178962415188,6.658211482751795
TAF5,7.219168520462161,7.108524456778169,7.247927513443585,7.044394119358453,7.2761244052742375,6.857980995127572,7.129283016944966,7.169925001442312,7.169925001442312
UTP15,7.076815597050831,7.108524456778169,7.149747119504682,7.339850002884624,7.169925001442312,6.94251450533924,7.247927513443585,7.03342300153745,7.330916878114617
MAG,6.6865005271832185,7.0,7.149747119504682,6.845490050944375,7.118941072723508,6.906890595608519,7.189824558880018,6.820178962415188,6.882643049361842
CRK,5.177917792195843,5.532940288372874,5.4561490346479955,5.300123724569014,5.361066488794321,5.112700132749362,5.2964574073712445,5.371558862611963,5.399171093819823
TYW1,6.044394119358453,6.026800059343715,6.074676686294496,6.151777654732053,6.412781525338476,5.78135971352466,6.223036337901875,6.035623909730721,6.106432077816929
LAMP2,7.900866807980749,7.768184324776926,8.027905996569885,7.826548487290915,7.994353436858858,7.888743248898259,8.098032082960527,7.918863237274595,7.888743248898259
GNPTAB,5.96116025813664,5.812498225333564,6.03121873061072,5.7414669864011465,5.954196310386875,5.4561490346479955,5.997744026059632,5.889960199658641,5.865423978313134
LRIG1,3.7224660244710908,4.20945336562895,3.0874628412503395,3.6322682154995127,3.9164766444377164,3.786596361890807,3.321928094887362,3.523561956057013,3.4594316186372973
SIGMAR1,5.7114949066500875,5.880195728943098,5.96116025813664,5.817623257511431,5.87528859822269,5.675251386050259,6.050936965225225,5.727920454563199,6.002252451731379
MTERF4,5.666756591884804,5.638073837180719,5.599912842187128,5.655351828612554,5.719731056749852,5.802193216941825,5.689299160535892,5.638073837180719,5.4886435398537845
TMED1,3.877744249949002,3.867896463992655,4.008988783227255,3.9068905956085187,3.817623257511431,4.705977901682522,4.307428525192248,3.689299160535892,3.925999418556223
SLC35E1,4.321928094887363,4.2630344058337934,5.022367813028454,4.392317422778761,4.405992359675837,4.37851162325373,4.554588851677638,4.343407822297814,4.095924419998536
CISD1,5.475733430966398,4.357552004618084,5.85049941375812,6.215290305651234,4.812498225333564,5.536052900240209,6.006746832440585,5.87528859822269,6.03121873061072
NDUFAF7,6.832890014164741,6.845490050944375,6.94251450533924,6.517275693209582,7.03342300153745,6.894817763307944,6.832890014164741,7.108524456778169,6.820178962415188
GPALPP1,7.434628227636725,7.219168520462161,7.366322214245816,7.2761244052742375,7.417852514885898,7.20945336562895,7.20945336562895,7.22881869049588,7.330916878114617
CUTA,6.355791546753647,5.872828759534886,6.024585638278273,6.129283016944966,6.189824558880018,5.087462841250339,6.046578366620329,6.181897643108388,6.215290305651234
INTS5,5.82781902461732,5.916476644437717,5.9259994185562235,5.640967910449898,5.88508622529017,5.321928094887363,5.802193216941825,5.815063017192867,5.921245888585589
TSSC4,6.754887502163468,6.870364719583405,6.6865005271832185,6.882643049361842,6.563768278452033,7.129283016944966,6.807354922057604,6.727920454563199,6.930737337562887
NIT1,6.48058827023386,6.491853096329675,6.623515741490549,6.434628227636725,6.543805175964396,6.095924419998536,6.485426827170242,6.768184324776926,6.586464525886388
PNPLA6,4.7865963618908065,4.446256229889564,5.20945336562895,5.108524456778169,4.596935142387232,4.842978831788326,5.004501392234941,5.095924419998536,4.892391025913404
CENPQ,5.125155131322289,5.19377174339668,5.133399125417198,5.040015678847879,5.181897643108388,5.332707933640605,5.300123724569014,5.169925001442312,5.161887682376894
TOR2A,2.9818526532897405,2.2016338611696504,2.292781749227846,2.655351828612554,2.169925001442312,3.6667565918848033,3.263034405833794,2.37851162325373,2.7224660244710908
GZF1,3.548436624696042,3.5109619192773796,3.560714954474479,3.867896463992655,3.733354340613827,3.596935142387232,3.169925001442312,3.8972404255747994,3.070389327891398
ZNF655,6.044394119358453,6.125155131322289,5.820178962415188,5.752213367865143,6.1001366712854495,6.7414669864011465,6.006746832440585,5.9140860970127225,5.857980995127572
MCOLN2,5.303780748177103,5.532940288372874,5.475733430966398,5.329123596291566,5.38543103719352,5.469234793667656,5.472487771462744,5.285402218862249,5.074676686294496
ATAD2B,4.412781525338476,4.343407822297814,3.944858445807539,4.270528942380718,4.405992359675837,5.325530331567558,4.727920454563199,4.247927513443585,3.990954860396993
IFI35,3.711494906650088,3.643856189774725,3.877744249949002,3.733354340613827,3.776103988073164,4.232660756790275,3.797012977836145,3.9068905956085187,3.1538053360790355
KDM6A,6.714245517666122,6.700439718141092,6.882643049361842,6.727920454563199,6.768184324776926,6.930737337562887,6.768184324776926,6.894817763307944,6.624978179569036
VDAC1,11.64880694972577,11.579787329526992,11.70173963867435,11.639792893279312,11.688687423222536,11.546412195119352,11.630722162103838,11.617008227651965,11.68431031112435
LONP1,11.635264656539514,11.584492796975875,11.777666280880755,11.556026992724677,11.731743290707842,11.536732889835415,11.56081046872794,12.01227534485612,11.635264656539514
ALDH2,11.016111838220512,11.057314877782703,11.26502894245816,11.036860446673046,11.077483356859508,11.110483309816226,11.199058823653022,11.217351905270334,11.084144010615145
DARS,11.393926675640417,11.366868586167094,11.393926675640417,11.420486612825774,11.472183116189541,11.446566409066067,11.49235394515987,11.502334580197997,11.415213598765286
TARS,11.029977346589579,11.029977346589579,11.14274527675153,11.09077405464075,11.116993677546981,10.987974524296153,11.205182326228643,11.110483309816226,11.084144010615145
ACTR3,10.740624044489413,10.757390009366638,10.697836357962377,10.806549621985962,10.846273911349906,10.773963368433558,10.814582465906277,10.814582465906277,10.806549621985962
LETM1,10.00982861736811,10.117643101389092,10.16867211813223,10.07815080773465,10.156083076288681,9.967226258835993,10.30035256032822,10.051208940914766,10.130570562805426
RIF1,10.399811959325685,10.44190670454224,10.55170826162069,10.43149760425805,10.512740462803498,10.482807956726667,10.462502272597265,10.452241240430817,10.421012855779226
SEPT9,10.323054760341646,10.181152256865566,10.230020435705635,10.671541066711884,10.367414751246828,10.00982861736811,10.323054760341646,10.356451970221755,10.644757592516257
PSMC6,10.323054760341646,10.156083076288681,10.205793249397157,10.47269083924278,10.24198314969433,10.367414751246828,10.44190670454224,10.323054760341646,10.47269083924278
LMO7,9.862637357558794,9.807354922057604,9.857980995127573,9.681238411777805,9.912889336229961,9.696967526234287,9.887220615468385,9.786269627648466,9.857980995127573
ADAR,10.55170826162069,10.512740462803498,10.680359523513713,10.62662165235837,10.59898297103609,10.356451970221755,10.653740778706569,10.66266837551754,10.617467465294196
ZFR,10.277287400130357,10.265615046484458,10.378294855911891,10.311748315004959,10.30035256032822,10.323054760341646,10.462502272597265,10.277287400130357,10.33427328530719
DBNL,10.00982861736811,9.94982671075911,9.995767150877802,10.091435386323607,9.995767150877802,10.051208940914766,10.051208940914766,10.117643101389092,10.117643101389092
SAMHD1,10.617467465294196,10.580258567499788,10.532355925288847,10.580258567499788,10.635718120331047,10.723660944409984,10.542064542283443,10.715104009236168,10.55170826162069
